rank,hand,label,notation,combos,equity_pct,std_error_pp,samples,rank_low,rank_high
97,AdAcKhQhQc,AAKQQ (ds),(AQ)A(KQ),24,38.82813,0.01499,38673832,91,99
98,AdAcKdKc8h,AAKK8 (ds),(AK)(AK)8,12,38.8086,0.01664,19327408,93,102
99,AdAcKhQcJd,AAKQJ (ds),(AQ)(AJ)K,24,38.802,0.01509,38656560,93,102
100,AdAcKcQhJd,AAKQJ (ds),(AK)(AJ)Q,24,38.78727,0.00602,38661628,98,104
101,AdAcKcQdJh,AAKQJ (ds),(AK)(AQ)J,24,38.78486,0.01209,38657337,98,110
102,AdAcJhJc7d,AAJJ7 (ds),(AJ)(A7)J,24,38.77489,0.01834,38657991,98,113
103,AdAc9c8h8d,AA988 (ds),(A9)(A8)8,24,38.76334,0.01144,38663848,100,113
104,AdAcQcJdTd,AAQJT (3s2),(AQ)(AJT),12,38.76181,0.01576,19331236,99,117
105,AdAcTc8d7h,AAT87 (ds),(AT)(A8)7,24,38.75512,0.01274,38661418,101,117
106,AdAcQcJdTc,AAQJT (3s2),(AQT)(AJ),12,38.75405,0.01174,19338503,101,117
107,AdAcTh8c7d,AAT87 (ds),(A8)(A7)T,24,38.75318,0.01346,38660565,101,117
108,AdAcTc8h7d,AAT87 (ds),(AT)(A7)8,24,38.75215,0.0166,38664515,100,117
109,AdAcQhJhTc,AAQJT (ds),(AT)A(QJ),24,38.75091,0.01729,38672935,100,119
110,AdAcQcJcTd,AAQJT (3s2),(AQJ)(AT),12,38.74967,0.01667,19335907,101,119
111,AdAcJdJc4h,AAJJ4 (ds),(AJ)(AJ)4,12,38.74032,0.01679,19328353,102,122
112,AdAcKdKc2h,AAKK2 (ds),(AK)(AK)2,12,38.7368,0.01746,19329578,102,123
113,AdAcKhKc3d,AAKK3 (ds),(AK)(A3)K,24,38.73628,0.00828,38656390,102,119
114,AdAcQhTc8d,AAQT8 (ds),(AT)(A8)Q,24,38.72964,0.00924,38672524,104,122
115,AdAcJh8d8c,AAJ88 (ds),(A8)(A8)J,12,38.72908,0.00904,19328773,104,122
116,AdAcQhJcTh,AAQJT (ds),(AJ)A(QT),24,38.72796,0.009,38675163,104,123
117,AdAcQcTd8h,AAQT8 (ds),(AQ)(AT)8,24,38.725,0.01733,38666398,102,124
118,AdAcQhQc4d,AAQQ4 (ds),(AQ)(A4)Q,24,38.70494,0.01586,38667698,109,124
119,AdAcQdQc3h,AAQQ3 (ds),(AQ)(AQ)3,12,38.70433,0.02551,19346353,104,125
120,AdAcQcTh8d,AAQT8 (ds),(AQ)(A8)T,24,38.70309,0.01345,38667310,114,124
121,AdAcKhQcTd,AAKQT (ds),(AQ)(AT)K,24,38.70103,0.01193,38663865,114,124
122,AdAcJhJc5d,AAJJ5 (ds),(AJ)(A5)J,24,38.6908,0.01927,38671086,114,125
123,AdAcQcTdTc,AAQTT (3s2),(AQT)(AT),12,38.68291,0.02066,19342050,116,126
124,AdAcKcQhTd,AAKQT (ds),(AK)(AT)Q,24,38.68163,0.01403,38663125,117,125
125,AdAcKcQdTh,AAKQT (ds),(AK)(AQ)T,24,38.65988,0.01432,38663490,122,128
126,AdAcQhThTc,AAQTT (ds),(AT)A(QT),24,38.63344,0.01477,38686393,125,132
127,AdAcThTc6d,AATT6 (ds),(AT)(A6)T,24,38.62773,0.01734,38680949,125,132
128,AdAcTh7d7c,AAT77 (ds),(A7)(A7)T,12,38.61435,0.01977,19329287,125,134
129,AdAcTdTc4h,AATT4 (ds),(AT)(AT)4,12,38.6112,0.01933,19324440,126,134
130,AdAc8d8c7h,AA887 (ds),(A8)(A8)7,12,38.60425,0.01863,19323341,126,136
131,AdAcJcTd7h,AAJT7 (ds),(AJ)(AT)7,24,38.59587,0.01244,38662232,126,136
132,AdAcJhTc7d,AAJT7 (ds),(AT)(A7)J,24,38.59398,0.01625,38663672,126,136
133,AdAcJcTh7d,AAJT7 (ds),(AJ)(A7)T,24,38.58093,0.0143,38658783,128,139
134,AdAcJh9c8d,AAJ98 (ds),(A9)(A8)J,24,38.57812,0.01403,38664473,128,139
135,AdAcKhKc9d,AAKK9 (ds),(AK)(A9)K,24,38.56328,0.0113,38665815,130,142
136,AdAcJc9d8h,AAJ98 (ds),(AJ)(A9)8,24,38.55834,0.01648,38663759,130,143
137,AdAcKhKc7d,AAKK7 (ds),(AK)(A7)K,24,38.54837,0.01597,38651253,133,150
138,AdAcJc9h8d,AAJ98 (ds),(AJ)(A8)9,24,38.54785,0.01122,38661791,133,147
139,AdAcThTc5d,AATT5 (ds),(AT)(A5)T,24,38.53672,0.01843,38662134,133,153
140,AdAcJcTd9d,AAJT9 (3s2),(AJ)(AT9),12,38.53627,0.01416,19334060,135,152
141,AdAcJcTc9d,AAJT9 (3s2),(AJT)(A9),12,38.53483,0.01522,19332512,135,152
142,AdAcJcTd9c,AAJT9 (3s2),(AJ9)(AT),12,38.52683,0.01565,19330836,135,155
143,AdAcKhTc9d,AAKT9 (ds),(AT)(A9)K,24,38.52478,0.0133,38666088,136,155
144,AdAcKhKc5h,AAKK5 (ds),(AK)A(K5),24,38.52288,0.00559,38647554,137,152
145,AdAcTc9d7h,AAT97 (ds),(AT)(A9)7,24,38.52187,0.01393,38664393,136,156
146,AdAcKhKc6d,AAKK6 (ds),(AK)(A6)K,24,38.51803,0.01578,38652218,136,156
147,AdAcKdKcTc,AAKKT (3s2),(AKT)(AK),12,38.51602,0.01849,19330570,136,156
148,AdAcKhKc8d,AAKK8 (ds),(AK)(A8)K,24,38.51353,0.00951,38657119,139,156
149,AdAcTc9h7d,AAT97 (ds),(AT)(A7)9,24,38.51109,0.01714,38669082,136,156
150,AdAcTh9c7d,AAT97 (ds),(A9)(A7)T,24,38.50842,0.01359,38663679,139,156
151,AdAcQdQc6h,AAQQ6 (ds),(AQ)(AQ)6,12,38.49941,0.01854,19337662,139,156
152,AdAcJdJc9c,AAJJ9 (3s2),(AJ9)(AJ),12,38.49281,0.02758,19332832,137,161
153,AdAcKcTh9d,AAKT9 (ds),(AK)(A9)T,24,38.48883,0.01591,38667737,145,157
154,AdAcKcTd9h,AAKT9 (ds),(AK)(AT)9,24,38.48403,0.0188,38665109,142,161
155,AdAcQdQc7h,AAQQ7 (ds),(AQ)(AQ)7,12,38.48021,0.02231,19333827,142,161
156,AdAcJdJc3h,AAJJ3 (ds),(AJ)(AJ)3,12,38.47376,0.01981,19332663,145,162
157,AdAcKhJhTc,AAKJT (ds),(AT)A(KJ),24,38.45616,0.01061,38657049,152,162
158,AdAcKhJcTh,AAKJT (ds),(AJ)A(KT),24,38.44671,0.00901,38652250,154,163
159,AdAcKhJhJc,AAKJJ (ds),(AJ)A(KJ),24,38.43926,0.01575,38659985,154,165
160,AdAcJc8h8d,AAJ88 (ds),(AJ)(A8)8,24,38.43921,0.01703,38660229,154,166
161,AdAcJhJc4d,AAJJ4 (ds),(AJ)(A4)J,24,38.43821,0.01557,38658668,154,165
162,AdAc8h7d7c,AA877 (ds),(A7)(A7)8,12,38.41798,0.0207,19328001,156,173
163,AdAcKhKc2d,AAKK2 (ds),(AK)(A2)K,24,38.41445,0.01561,38667842,158,171
164,AdAcKdKcJc,AAKKJ (3s2),(AKJ)(AK),12,38.40958,0.01254,19328147,159,171
165,AdAcQcJh9d,AAQJ9 (ds),(AQ)(A9)J,24,38.39982,0.01198,38663832,159,173
166,AdAcQhJc9d,AAQJ9 (ds),(AJ)(A9)Q,24,38.39964,0.01053,38668135,162,173
167,AdAcQhQc3d,AAQQ3 (ds),(AQ)(A3)Q,24,38.39147,0.01104,38685996,162,174
168,AdAcThTc9h,AATT9 (ds),(AT)A(T9),24,38.39037,0.01409,38665673,162,174
169,AdAcKdKcQc,AAKKQ (3s2),(AKQ)(AK),12,38.38707,0.00857,19332633,162,174
170,AdAcQdQc2h,AAQQ2 (ds),(AQ)(AQ)2,12,38.37955,0.0191,19343932,162,175
171,AdAc9d9c7h,AA997 (ds),(A9)(A9)7,12,38.37563,0.01625,19329901,162,175
172,AdAcQcJd9h,AAQJ9 (ds),(AQ)(AJ)9,24,38.37197,0.01229,38663407,165,175
173,AdAc7d7c5h,AA775 (ds),(A7)(A7)5,12,38.36551,0.01809,19326607,165,176
174,AdAcTc7h7d,AAT77 (ds),(AT)(A7)7,24,38.33765,0.02583,38656479,167,183
175,AdAcTdTc3h,AATT3 (ds),(AT)(AT)3,12,38.33173,0.01681,19329620,170,182
176,AdAcQh9d9c,AAQ99 (ds),(A9)(A9)Q,12,38.32377,0.01419,19331753,173,182
177,AdAc8h8c7d,AA887 (ds),(A8)(A7)8,24,38.30622,0.01622,38657359,174,184
178,AcKhKdQdQc,AKKQQ (ds),(AQ)(KQ)K,24,38.30544,0.01088,38664264,174,184
179,AcKdKcQhQd,AKKQQ (ds),(AK)(KQ)Q,24,38.30009,0.01103,38667600,174,184
180,AdAcKcQdQc,AAKQQ (3s2),(AKQ)(AQ),12,38.29992,0.02094,19337748,174,185
181,AdAc7d7c6h,AA776 (ds),(A7)(A7)6,12,38.2938,0.0197,19325792,174,185
182,AdAcThTc4d,AATT4 (ds),(AT)(A4)T,24,38.29087,0.01783,38653014,174,185
183,AdAcQcJhTh,AAQJT (ds),(AQ)A(JT),24,38.28316,0.01223,38665700,177,185
184,AdAcKhKc4h,AAKK4 (ds),(AK)A(K4),24,38.27925,0.00863,38655504,177,185
185,AdAcJdJc8c,AAJJ8 (3s2),(AJ8)(AJ),12,38.25059,0.0143,19331989,180,187
186,AdAcJdJc6h,AAJJ6 (ds),(AJ)(AJ)6,12,38.23119,0.02153,19334881,185,191
187,AdAcKhThTc,AAKTT (ds),(AT)A(KT),24,38.22439,0.01068,38661022,185,189
188,AdAcTdTc7c,AATT7 (3s2),(AT7)(AT),12,38.19258,0.02083,19329349,186,199
189,AdAcJhTc5d,AAJT5 (ds),(AT)(A5)J,24,38.18822,0.01641,38659968,186,199
190,AdAcQhQc6d,AAQQ6 (ds),(AQ)(A6)Q,24,38.18687,0.01497,38680757,188,199
191,AdAcJcTd5h,AAJT5 (ds),(AJ)(AT)5,24,38.18182,0.01473,38653289,188,199
192,AdAcTc8d8c,AAT88 (3s2),(AT8)(A8),12,38.17347,0.01714,19337383,188,200
193,AdAcQhQc7d,AAQQ7 (ds),(AQ)(A7)Q,24,38.1719,0.01363,38672080,188,199
194,KdKcTdTc9h,KKTT9 (ds),(KT)(KT)9,12,38.17025,0.01611,19337366,188,201
195,AdAcJcTh5d,AAJT5 (ds),(AJ)(A5)T,24,38.16304,0.0155,38664431,188,201
196,KdKcJdJcTh,KKJJT (ds),(KJ)(KJ)T,12,38.158,0.0182,19329838,188,203
197,AdAcJhJc3d,AAJJ3 (ds),(AJ)(A3)J,24,38.15662,0.01157,38656084,188,201
198,AdAcJdJc2h,AAJJ2 (ds),(AJ)(AJ)2,12,38.14836,0.01877,19333183,188,203
199,AdAc8c7h7d,AA877 (ds),(A8)(A7)7,24,38.14291,0.01745,38645547,188,204
200,AdAc8d8c5h,AA885 (ds),(A8)(A8)5,12,38.13647,0.01109,19326603,194,203
201,AdAcJcTd8c,AAJT8 (3s2),(AJ8)(AT),12,38.13332,0.0094,19335668,194,204
202,AdAcJcTc8d,AAJT8 (3s2),(AJT)(A8),12,38.11572,0.01285,19329395,198,207
203,AdAcJcTd8d,AAJT8 (3s2),(AJ)(AT8),12,38.11396,0.0151,19331840,198,208
204,AdAc7h7c5d,AA775 (ds),(A7)(A5)7,24,38.09481,0.01732,38652344,201,209
205,AdAc8d8c6h,AA886 (ds),(A8)(A8)6,12,38.09148,0.01609,19326851,202,209
206,KdKcJhTdTc,KKJTT (ds),(KT)(KT)J,12,38.08391,0.01278,19331619,202,209
207,AdAc9h9c7d,AA997 (ds),(A9)(A7)9,24,38.0746,0.01808,38658343,202,212
208,AdAcKdKc5c,AAKK5 (3s2),(AK5)(AK),12,38.07245,0.0165,19327369,203,212
209,AdAcQhQc2d,AAQQ2 (ds),(AQ)(A2)Q,24,38.05779,0.01664,38694945,204,214
210,AdAcJhTc9h,AAJT9 (ds),(AT)A(J9),24,38.0439,0.01239,38662667,207,216
211,AdAcThTc8h,AATT8 (ds),(AT)A(T8),24,38.03353,0.01556,38673976,207,222
212,AdAcJhTh9c,AAJT9 (ds),(A9)A(JT),24,38.03101,0.01523,38670729,207,222
213,AdAcQc9h9d,AAQ99 (ds),(AQ)(A9)9,24,38.01602,0.01585,38661317,209,223
214,AdAcThTc3d,AATT3 (ds),(AT)(A3)T,24,38.01156,0.01667,38661087,209,224
215,AdAc7h5d5c,AA755 (ds),(A5)(A5)7,12,38.01076,0.01607,19329148,210,224
216,AdAcTdTc2h,AATT2 (ds),(AT)(AT)2,12,38.00752,0.01612,19338880,210,224
217,AdAcTh9h9c,AAT99 (ds),(A9)A(T9),24,38.00334,0.00833,38660138,211,223
218,AdAcTc9d8c,AAT98 (3s2),(AT8)(A9),12,38.00098,0.01832,19335932,210,228
219,AdAcTc9d8d,AAT98 (3s2),(AT)(A98),12,38.00096,0.01279,19333953,211,224
220,AdAcTc9c8d,AAT98 (3s2),(AT9)(A8),12,38.00079,0.01424,19336477,211,224
221,AdAc7h7c6d,AA776 (ds),(A7)(A6)7,24,37.99619,0.01882,38654655,211,229
222,AdAcJhJc9h,AAJJ9 (ds),(AJ)A(J9),24,37.98801,0.01957,38661641,211,232
223,AdAcKhKc3h,AAKK3 (ds),(AK)A(K3),24,37.98187,0.01081,38657115,213,230
224,AdAcJcTd4h,AAJT4 (ds),(AJ)(AT)4,24,37.97176,0.01337,38648947,218,232
225,AdAcQhJc8d,AAQJ8 (ds),(AJ)(A8)Q,24,37.96276,0.01108,38660878,221,235
226,AdAcJhTc4d,AAJT4 (ds),(AT)(A4)J,24,37.95856,0.01433,38657053,221,237
227,AdAcQcJd8h,AAQJ8 (ds),(AQ)(AJ)8,24,37.95759,0.01899,38659026,218,238
228,AdAcQcJh8d,AAQJ8 (ds),(AQ)(A8)J,24,37.95233,0.01705,38660354,221,240
229,AdAcKcJdTd,AAKJT (3s2),(AK)(AJT),12,37.95135,0.01517,19327779,221,238
230,AdAc9h8c7d,AA987 (ds),(A8)(A7)9,24,37.94692,0.01586,38659024,222,240
231,AdAc9c8d7h,AA987 (ds),(A9)(A8)7,24,37.94158,0.01503,38655804,224,241
232,AdAc9c8h7d,AA987 (ds),(A9)(A7)8,24,37.94041,0.01886,38657857,222,241
233,AdAcJcTh4d,AAJT4 (ds),(AJ)(A4)T,24,37.93494,0.0123,38658953,225,241
234,AdAcKcJdJc,AAKJJ (3s2),(AKJ)(AJ),12,37.93478,0.01991,19331457,224,244
235,AdAcJhJc6d,AAJJ6 (ds),(AJ)(A6)J,24,37.9285,0.02058,38671936,224,246
236,AdAcKcJdTc,AAKJT (3s2),(AKT)(AJ),12,37.92585,0.0141,19330028,226,244
237,AcKhKdQhQd,AKKQQ (ds),A(KQ)(KQ),12,37.92442,0.01055,19336867,226,243
238,AdAc7h6d6c,AA766 (ds),(A6)(A6)7,12,37.90707,0.01922,19330942,227,249
239,AdAcKcJcTd,AAKJT (3s2),(AKJ)(AT),12,37.90667,0.01521,19328508,230,247
240,AdAc9h7d7c,AA977 (ds),(A7)(A7)9,12,37.90618,0.01593,19330866,230,248
241,KdKcJhJcTd,KKJJT (ds),(KJ)(KT)J,24,37.90391,0.01341,38659019,231,248
242,AcKdKcJhJd,AKKJJ (ds),(AK)(KJ)J,24,37.89578,0.0109,38653407,234,249
243,KdKcThTc9d,KKTT9 (ds),(KT)(K9)T,24,37.89402,0.01423,38665929,234,250
244,AdAcQh8d8c,AAQ88 (ds),(A8)(A8)Q,12,37.89319,0.01141,19332428,238,249
245,AcKhKdJdJc,AKKJJ (ds),(AJ)(KJ)K,24,37.88056,0.01713,38657728,238,253
246,AdAcQdQc9c,AAQQ9 (3s2),(AQ9)(AQ),12,37.87635,0.01694,19338055,238,253
247,AdAcJh8c7d,AAJ87 (ds),(A8)(A7)J,24,37.86892,0.01284,38656908,238,253
248,AdAcJc8h7d,AAJ87 (ds),(AJ)(A7)8,24,37.86196,0.01613,38659394,240,259
249,AdAc6h5d5c,AA655 (ds),(A5)(A5)6,12,37.85785,0.01697,19337009,242,259
250,AdAc8h8c5d,AA885 (ds),(A8)(A5)8,24,37.8578,0.01238,38658262,245,259
251,AdAcJc8d7h,AAJ87 (ds),(AJ)(A8)7,24,37.85338,0.01297,38653161,245,259
252,AdAc6d6c5h,AA665 (ds),(A6)(A6)5,12,37.85228,0.01688,19332659,245,261
253,AdAcTc8h6d,AAT86 (ds),(AT)(A6)8,24,37.83755,0.01991,38665868,245,265
254,AdAcKhTc8d,AAKT8 (ds),(AT)(A8)K,24,37.83044,0.013,38662604,248,264
255,AdAcJhJc2d,AAJJ2 (ds),(AJ)(A2)J,24,37.82921,0.02026,38668647,245,269
256,AdAcKhKc9h,AAKK9 (ds),(AK)A(K9),24,37.82908,0.00945,38650368,248,264
257,AdAcKcTd8h,AAKT8 (ds),(AK)(AT)8,24,37.82664,0.01682,38656031,247,269
258,AdAcTc8d6h,AAT86 (ds),(AT)(A8)6,24,37.82472,0.01827,38673482,247,269
259,AdAcTh8c6d,AAT86 (ds),(A8)(A6)T,24,37.82434,0.01639,38669048,248,269
260,AdAcQhQc9h,AAQQ9 (ds),(AQ)A(Q9),24,37.81716,0.0079,38675852,252,265
261,KdKcJcThTd,KKJTT (ds),(KJ)(KT)T,24,37.80843,0.01924,38661554,251,273
