rank,hand,label,notation,combos,equity_pct,std_error_pp,samples,rank_low,rank_high
51,AcKdKcQhQd,AKKQQ (ds),(AK)(KQ)Q,24,25.99889,0.00487,40449972,47,52
52,AdAcQdQcJc,AAQQJ (3s2),(AQJ)(AQ),12,25.98221,0.01254,20220020,49,54
53,AdAcQcJhTd,AAQJT (ds),(AQ)(AT)J,24,25.97465,0.00664,40458409,52,54
54,AdAcQhQc9d,AAQQ9 (ds),(AQ)(A9)Q,24,25.95566,0.00842,40469339,52,56
55,AdAcQcJdTh,AAQJT (ds),(AQ)(AJ)T,24,25.93619,0.00815,40453458,54,58
56,AdAcQdQc9h,AAQQ9 (ds),(AQ)(AQ)9,12,25.92776,0.01175,20222099,54,59
57,AdAcJdJc9h,AAJJ9 (ds),(AJ)(AJ)9,12,25.92014,0.00822,20220843,55,59
58,AdAcJhJc9d,AAJJ9 (ds),(AJ)(A9)J,24,25.91839,0.00705,40445563,55,59
59,AdAcJcTdTc,AAJTT (3s2),(AJT)(AT),12,25.91266,0.00834,20223236,56,59
60,AdAcKhTdTc,AAKTT (ds),(AT)(AT)K,12,25.84431,0.0068,20222821,60,61
61,AdAcKcQdQc,AAKQQ (3s2),(AKQ)(AQ),12,25.83289,0.00965,20226956,60,61
62,AdAcQcJdJc,AAQJJ (3s2),(AQJ)(AJ),12,25.7663,0.00895,20226146,62,63
63,AdAcKhQhQc,AAKQQ (ds),(AQ)A(KQ),24,25.73946,0.01005,40453007,62,63
64,AdAcKcThTd,AAKTT (ds),(AK)(AT)T,24,25.70508,0.0094,40457156,64,65
65,AdAcQhQc5d,AAQQ5 (ds),(AQ)(A5)Q,24,25.69172,0.00936,40449845,64,65
66,AdAcTdTc8h,AATT8 (ds),(AT)(AT)8,12,25.65366,0.00681,20223141,66,68
67,AdAcQhQc8d,AAQQ8 (ds),(AQ)(A8)Q,24,25.64704,0.00513,40456457,66,68
68,AdAcQdQc5h,AAQQ5 (ds),(AQ)(AQ)5,12,25.64648,0.00908,20219713,66,69
69,AdAcThTc8d,AATT8 (ds),(AT)(A8)T,24,25.63251,0.0046,40440967,68,69
70,AdAcQdQc8h,AAQQ8 (ds),(AQ)(AQ)8,12,25.61876,0.00266,20224036,70,70
71,AdAcQhQc4d,AAQQ4 (ds),(AQ)(A4)Q,24,25.56321,0.00824,40455031,71,73
72,AdAcJhJc8d,AAJJ8 (ds),(AJ)(A8)J,24,25.54261,0.00875,40445808,71,74
73,AdAcQdQc4h,AAQQ4 (ds),(AQ)(AQ)4,12,25.54099,0.01031,20230417,71,74
74,AdAcJdJc8h,AAJJ8 (ds),(AJ)(AJ)8,12,25.53733,0.00978,20224014,72,74
75,AdAcTh9d9c,AAT99 (ds),(A9)(A9)T,12,25.4947,0.00342,20219731,75,75
76,AdAcTc9h9d,AAT99 (ds),(AT)(A9)9,24,25.47624,0.00811,40450380,76,77
77,AdAcKhJcTd,AAKJT (ds),(AJ)(AT)K,24,25.46536,0.00474,40449933,76,77
78,AdAcKdKc5c,AAKK5 (3s2),(AK5)(AK),12,25.41989,0.01164,20220561,78,80
79,AdAcQdQc3h,AAQQ3 (ds),(AQ)(AQ)3,12,25.39728,0.00958,20224489,78,80
80,AdAcKcJhTd,AAKJT (ds),(AK)(AT)J,24,25.39199,0.01231,40446743,78,82
81,AdAcQhQc3d,AAQQ3 (ds),(AQ)(A3)Q,24,25.3727,0.00475,40448975,80,82
82,AdAcKcJdTh,AAKJT (ds),(AK)(AJ)T,24,25.36204,0.00893,40447924,80,82
83,AdAcJhTc9d,AAJT9 (ds),(AT)(A9)J,24,25.33644,0.00577,40450847,83,84
84,AdAcJcTd9h,AAJT9 (ds),(AJ)(AT)9,24,25.32129,0.01206,40445732,83,85
85,AdAcJcTh9d,AAJT9 (ds),(AJ)(A9)T,24,25.31495,0.00664,40450189,84,85
86,AdAcQhQc6d,AAQQ6 (ds),(AQ)(A6)Q,24,25.27701,0.00615,40449405,86,87
87,AdAcQhQc7d,AAQQ7 (ds),(AQ)(A7)Q,24,25.27191,0.0109,40457510,86,88
88,AdAcKdKc4c,AAKK4 (3s2),(AK4)(AK),12,25.25402,0.00947,20215526,87,92
89,AdAcQcTdTc,AAQTT (3s2),(AQT)(AT),12,25.23381,0.00999,20223572,88,94
90,AdAcQdQc6h,AAQQ6 (ds),(AQ)(AQ)6,12,25.23017,0.01065,20223427,88,94
91,AdAcQdQc2h,AAQQ2 (ds),(AQ)(AQ)2,12,25.22975,0.01041,20219639,88,94
92,AdAcKhKc5h,AAKK5 (ds),(AK)A(K5),24,25.22698,0.01058,40436654,88,94
93,AcKhKdJdJc,AKKJJ (ds),(AJ)(KJ)K,24,25.21439,0.00852,40439254,89,94
94,AdAcQdQc7h,AAQQ7 (ds),(AQ)(AQ)7,12,25.21169,0.01039,20225402,89,94
95,AdAcQhQc2d,AAQQ2 (ds),(AQ)(A2)Q,24,25.16508,0.00559,40455872,95,96
96,AcKdKcJhJd,AKKJJ (ds),(AK)(KJ)J,24,25.15728,0.00486,40440775,95,96
97,AdAcKcJdJc,AAKJJ (3s2),(AKJ)(AJ),12,25.12579,0.00667,20224644,97,97
98,AdAcKhKc4h,AAKK4 (ds),(AK)A(K4),24,25.09147,0.01157,40451592,98,101
99,AdAcKhQcJd,AAKQJ (ds),(AQ)(AJ)K,24,25.09128,0.00762,40451986,98,100
100,AdAcKcQhJd,AAKQJ (ds),(AK)(AJ)Q,24,25.07371,0.00502,40445793,98,101
101,AdAcTdTc7h,AATT7 (ds),(AT)(AT)7,12,25.05946,0.01333,20221791,100,105
102,AdAcKdKc3c,AAKK3 (3s2),(AK3)(AK),12,25.0494,0.00782,20229241,101,105
103,AdAcKdKc9c,AAKK9 (3s2),(AK9)(AK),12,25.04416,0.00836,20229251,101,108
104,AdAcJhJc5d,AAJJ5 (ds),(AJ)(A5)J,24,25.04296,0.01003,40428389,101,109
105,AdAcThTc7d,AATT7 (ds),(AT)(A7)T,24,25.03707,0.00466,40442544,101,108
106,AdAcKcQdJh,AAKQJ (ds),(AK)(AQ)J,24,25.02727,0.00609,40451873,103,112
107,AdAcJdJc5h,AAJJ5 (ds),(AJ)(AJ)5,12,25.02503,0.00969,20226753,102,113
108,AdAcKhQcTd,AAKQT (ds),(AQ)(AT)K,24,25.02308,0.00672,40449141,103,113
109,AdAcJhJc7d,AAJJ7 (ds),(AJ)(A7)J,24,25.01952,0.0074,40454525,106,113
110,AdAcKhJhJc,AAKJJ (ds),(AJ)A(KJ),24,25.01782,0.00663,40445975,106,113
111,AdAcQhQcTh,AAQQT (ds),(AQ)A(QT),24,25.01712,0.00889,40450903,104,113
112,AdAcKdKc6c,AAKK6 (3s2),(AK6)(AK),12,25.00544,0.01143,20223336,106,115
113,AdAcKdKc7c,AAKK7 (3s2),(AK7)(AK),12,24.99799,0.01213,20220630,107,116
114,AdAcKcQhTd,AAKQT (ds),(AK)(AT)Q,24,24.98529,0.00401,40446278,112,116
115,AdAcJdJc7h,AAJJ7 (ds),(AJ)(AJ)7,12,24.98468,0.01232,20223810,112,117
116,AdAcKdKc8c,AAKK8 (3s2),(AK8)(AK),12,24.96998,0.00833,20223539,113,117
117,AdAcQhQcJh,AAQQJ (ds),(AQ)A(QJ),24,24.96116,0.00906,40460786,115,117
118,AdAcTdTc9c,AATT9 (3s2),(AT9)(AT),12,24.94003,0.00532,20221548,118,121
119,AdAcJdJc4h,AAJJ4 (ds),(AJ)(AJ)4,12,24.9282,0.01042,20221907,118,122
120,AdAcKcQdTh,AAKQT (ds),(AK)(AQ)T,24,24.92697,0.00635,40435427,118,122
121,AdAcJhJc4d,AAJJ4 (ds),(AJ)(A4)J,24,24.92104,0.00946,40437837,118,122
122,AdAcKhKc3h,AAKK3 (ds),(AK)A(K3),24,24.90784,0.00779,40448094,119,123
123,AdAcKhKc9h,AAKK9 (ds),(AK)A(K9),24,24.89864,0.00554,40437737,122,123
124,AdAcKhKc6h,AAKK6 (ds),(AK)A(K6),24,24.82718,0.01286,40436187,124,130
125,AdAcKhKc7h,AAKK7 (ds),(AK)A(K7),24,24.82227,0.00543,40437696,124,130
126,AdAcKdKc2c,AAKK2 (3s2),(AK2)(AK),12,24.81754,0.00839,20223896,124,131
127,AdAcQdQc9c,AAQQ9 (3s2),(AQ9)(AQ),12,24.8115,0.01373,20233084,124,131
128,AdAcJh9d9c,AAJ99 (ds),(A9)(A9)J,12,24.80937,0.01252,20216334,124,131
129,AdAcJdJc9c,AAJJ9 (3s2),(AJ9)(AJ),12,24.80332,0.0096,20221447,124,131
130,AcKdKcQdQc,AKKQQ (3s2),(AKQ)(KQ),12,24.80147,0.00905,20216738,124,131
131,AdAcJdJc3h,AAJJ3 (ds),(AJ)(AJ)3,12,24.79472,0.00909,20226492,126,134
132,AdAcJc9h9d,AAJ99 (ds),(AJ)(A9)9,24,24.77968,0.00283,40444858,131,135
133,AdAcQhJhJc,AAQJJ (ds),(AJ)A(QJ),24,24.77768,0.01291,40448403,127,139
134,AdAcJhTc8d,AAJT8 (ds),(AT)(A8)J,24,24.7769,0.00866,40458400,130,137
135,AdAcKhKc8h,AAKK8 (ds),(AK)A(K8),24,24.76901,0.00861,40427748,132,141
136,AcKhKdQhQd,AKKQQ (ds),A(KQ)(KQ),12,24.76189,0.00656,20223229,133,141
137,AdAcQcJdTc,AAQJT (3s2),(AQT)(AJ),12,24.75935,0.01284,20224390,132,141
138,AdAcJhJc3d,AAJJ3 (ds),(AJ)(A3)J,24,24.75615,0.00507,40453641,135,141
139,AdAcQcJcTd,AAQJT (3s2),(AQJ)(AT),12,24.7539,0.01285,20223182,132,141
140,AdAcJcTd8h,AAJT8 (ds),(AJ)(AT)8,24,24.74772,0.00686,40461978,135,141
141,AdAcQcJdTd,AAQJT (3s2),(AQ)(AJT),12,24.74406,0.00911,20216271,135,143
142,AdAcJcTh8d,AAJT8 (ds),(AJ)(A8)T,24,24.72288,0.00759,40451262,141,143
143,AdAcQhTc9d,AAQT9 (ds),(AT)(A9)Q,24,24.72054,0.00777,40448974,141,143
144,AdAcKhKc2h,AAKK2 (ds),(AK)A(K2),24,24.69124,0.00825,40446937,144,147
145,AdAcTc8h8d,AAT88 (ds),(AT)(A8)8,24,24.69018,0.00907,40448489,144,147
146,AdAcQcTd9h,AAQT9 (ds),(AQ)(AT)9,24,24.68,0.01286,40443478,144,148
147,AdAcTh8d8c,AAT88 (ds),(A8)(A8)T,12,24.67981,0.01088,20219787,144,148
148,AdAcQcTh9d,AAQT9 (ds),(AQ)(A9)T,24,24.65525,0.00808,40446263,146,150
149,AcKhKdTdTc,AKKTT (ds),(AT)(KT)K,24,24.63587,0.0074,40453038,148,150
150,AdAcJdJc2h,AAJJ2 (ds),(AJ)(AJ)2,12,24.63134,0.01208,20231089,148,152
151,AdAcJhJc6d,AAJJ6 (ds),(AJ)(A6)J,24,24.60425,0.0081,40452176,150,154
152,AdAcKcTdTc,AAKTT (3s2),(AKT)(AT),12,24.60372,0.0096,20221079,150,154
153,AdAcQdQc5c,AAQQ5 (3s2),(AQ5)(AQ),12,24.59743,0.00718,20222807,151,154
154,AdAcJdJc6h,AAJJ6 (ds),(AJ)(AJ)6,12,24.58732,0.00883,20222863,151,155
155,AdAcTdTc5h,AATT5 (ds),(AT)(AT)5,12,24.56324,0.01106,20221341,154,159
156,AdAcTdTc8c,AATT8 (3s2),(AT8)(AT),12,24.55826,0.0108,20218464,155,159
157,AdAcJhJc2d,AAJJ2 (ds),(AJ)(A2)J,24,24.55106,0.00782,40451160,155,160
158,AdAcThTc5d,AATT5 (ds),(AT)(A5)T,24,24.53984,0.00885,40438389,155,161
159,AcKdKcThTd,AKKTT (ds),(AK)(KT)T,24,24.53927,0.00989,40451059,155,161
160,AdAcQdQc8c,AAQQ8 (3s2),(AQ8)(AQ),12,24.52276,0.01292,20227158,157,161
161,AdAcTdTc6h,AATT6 (ds),(AT)(AT)6,12,24.51953,0.01121,20220212,158,161
162,AdAcThTc6d,AATT6 (ds),(AT)(A6)T,24,24.48803,0.00965,40439571,162,164
163,AdAcKhThTc,AAKTT (ds),(AT)A(KT),24,24.48059,0.00797,40441919,162,165
164,AdAcTdTc4h,AATT4 (ds),(AT)(AT)4,12,24.47824,0.0069,20226487,162,166
165,AdAcJdJc8c,AAJJ8 (3s2),(AJ8)(AJ),12,24.45659,0.00939,20222943,163,167
166,KdKcQdQcJh,KKQQJ (ds),(KQ)(KQ)J,12,24.4492,0.0135,20221029,164,168
167,AdAcQdQc4c,AAQQ4 (3s2),(AQ4)(AQ),12,24.44531,0.01065,20223819,165,168
168,KdKcQhQcJd,KKQQJ (ds),(KQ)(KJ)Q,24,24.42344,0.00532,40444689,166,172
169,AdAcThTc4d,AATT4 (ds),(AT)(A4)T,24,24.41297,0.00784,40439686,168,172
170,KdKcQhQcTd,KKQQT (ds),(KQ)(KT)Q,24,24.41132,0.00583,40450525,168,172
171,KdKcQdQcTh,KKQQT (ds),(KQ)(KQ)T,12,24.40671,0.01242,20219729,168,173
172,AdAcJhJcTh,AAJJT (ds),(AJ)A(JT),24,24.406,0.01098,40444610,168,173
173,AdAcTc9d9c,AAT99 (3s2),(AT9)(A9),12,24.37631,0.01025,20221928,171,173
174,AdAcTdTc3h,AATT3 (ds),(AT)(AT)3,12,24.33884,0.01098,20226293,174,174
175,AdAcTc9h8d,AAT98 (ds),(AT)(A8)9,24,24.29558,0.00706,40447769,175,178
176,AdAcTc9d8h,AAT98 (ds),(AT)(A9)8,24,24.28868,0.00425,40459759,175,179
177,KdKcJdJcTh,KKJJT (ds),(KJ)(KJ)T,12,24.28023,0.01378,20226253,175,182
178,KdKcJhJcTd,KKJJT (ds),(KJ)(KT)J,24,24.27632,0.01119,40447369,175,182
179,AdAcTh9c8d,AAT98 (ds),(A9)(A8)T,24,24.27455,0.00671,40454262,176,181
180,AdAcJhThTc,AAJTT (ds),(AT)A(JT),24,24.26868,0.00824,40449044,177,182
181,AdAcQdQc3c,AAQQ3 (3s2),(AQ3)(AQ),12,24.26157,0.00759,20217957,177,182
182,AdAcThTc3d,AATT3 (ds),(AT)(A3)T,24,24.24681,0.01013,40450809,180,183
183,AdAcQhJc9d,AAQJ9 (ds),(AJ)(A9)Q,24,24.2275,0.00615,40446664,182,186
184,AdAcQhThTc,AAQTT (ds),(AT)A(QT),24,24.21624,0.00397,40442953,183,186
185,AdAcQcJh9d,AAQJ9 (ds),(AQ)(A9)J,24,24.21119,0.00867,40452629,183,189
186,KdKcQhJdJc,KKQJJ (ds),(KJ)(KJ)Q,12,24.2055,0.00967,20233993,183,189
187,AdAcKhTc9d,AAKT9 (ds),(AT)(A9)K,24,24.20087,0.00546,40449479,185,189
188,AdAcKcJdTc,AAKJT (3s2),(AKT)(AJ),12,24.19586,0.01001,20220055,184,196
189,AdAcTdTc2h,AATT2 (ds),(AT)(AT)2,12,24.18987,0.01193,20213573,185,196
190,AdAcQcJd9h,AAQJ9 (ds),(AQ)(AJ)9,24,24.18197,0.00596,40438895,188,196
191,AdAcQhTc8d,AAQT8 (ds),(AT)(A8)Q,24,24.18149,0.00616,40442285,188,196
192,AdAcKcJdTd,AAKJT (3s2),(AK)(AJT),12,24.17774,0.01294,20234309,186,199
193,AdAcKcJcTd,AAKJT (3s2),(AKJ)(AT),12,24.17649,0.01207,20223914,186,199
194,AdAcQdQc6c,AAQQ6 (3s2),(AQ6)(AQ),12,24.16983,0.01164,20227006,188,199
195,AdAcJcTd9d,AAJT9 (3s2),(AJ)(AT9),12,24.16944,0.01295,20228116,188,199
196,AdAcJcTc9d,AAJT9 (3s2),(AJT)(A9),12,24.16417,0.01486,20228200,188,201
197,AdAcJcTd9c,AAJT9 (3s2),(AJ9)(AT),12,24.16107,0.00573,20229431,192,199
198,AdAcQdQc7c,AAQQ7 (3s2),(AQ7)(AQ),12,24.15735,0.00757,20230417,192,199
199,AdAcQh9d9c,AAQ99 (ds),(A9)(A9)Q,12,24.15301,0.00448,20228076,192,199
200,KdKcQcJhJd,KKQJJ (ds),(KQ)(KJ)J,24,24.13776,0.0056,40455492,200,201
201,KdKcJhTdTc,KKJTT (ds),(KT)(KT)J,12,24.13257,0.017,20225999,194,205
202,AcQhQdJdJc,AQQJJ (ds),(AJ)(QJ)Q,24,24.11674,0.00872,40449584,201,206
203,AdAcKcTd9h,AAKT9 (ds),(AK)(AT)9,24,24.11642,0.00527,40436874,201,205
204,AdAcQcTd8h,AAQT8 (ds),(AQ)(AT)8,24,24.10746,0.00795,40456204,201,207
205,AdAcKcTh9d,AAKT9 (ds),(AK)(A9)T,24,24.10292,0.0084,40451598,201,208
206,AdAcQcTh8d,AAQT8 (ds),(AQ)(A8)T,24,24.0913,0.00983,40449793,204,210
207,AcQdQcJhJd,AQQJJ (ds),(AQ)(QJ)J,24,24.08952,0.00739,40457207,204,210
208,AdAcQc9h9d,AAQ99 (ds),(AQ)(A9)9,24,24.08209,0.00789,40452431,205,212
209,AdAcKhJhTc,AAKJT (ds),(AT)A(KJ),24,24.07664,0.00519,40456351,206,212
210,AdAcJh8d8c,AAJ88 (ds),(A8)(A8)J,12,24.07081,0.01032,20222083,206,213
211,AdAcKhJcTh,AAKJT (ds),(AJ)A(KT),24,24.06821,0.00476,40440464,208,213
212,KdKcJcThTd,KKJTT (ds),(KJ)(KT)T,24,24.06671,0.00842,40458660,208,213
213,AdAcThTc2d,AATT2 (ds),(AT)(A2)T,24,24.05882,0.00619,40437355,210,214
214,AdAcJc8h8d,AAJ88 (ds),(AJ)(A8)8,24,24.0401,0.00865,40451011,213,215
215,AdAcJhTc7d,AAJT7 (ds),(AT)(A7)J,24,24.03597,0.00541,40449576,214,215
216,AcKhKdJcTd,AKKJT (ds),(AJ)(KT)K,24,24.01762,0.00578,40436685,216,221
217,AcKhKdJdTc,AKKJT (ds),(AT)(KJ)K,24,24.01071,0.01105,40460317,216,223
218,AdAcQdQc2c,AAQQ2 (3s2),(AQ2)(AQ),12,24.0093,0.00983,20225855,216,223
219,AcKdKcJdJc,AKKJJ (3s2),(AKJ)(KJ),12,24.00808,0.01135,20229547,216,223
220,AdAcJcTd7h,AAJT7 (ds),(AJ)(AT)7,24,23.99743,0.01017,40451164,216,224
221,AdAcJcTh7d,AAJT7 (ds),(AJ)(A7)T,24,23.99711,0.00885,40443798,216,223
222,AdAcTdTc7c,AATT7 (3s2),(AT7)(AT),12,23.98224,0.01197,20224653,217,226
223,AdAc9h8d8c,AA988 (ds),(A8)(A8)9,12,23.9747,0.0143,20228698,217,228
224,AdAcJdJc5c,AAJJ5 (3s2),(AJ5)(AJ),12,23.96966,0.00956,20226302,222,228
225,AdAc9c8h8d,AA988 (ds),(A9)(A8)8,24,23.96468,0.00821,40454517,222,228
226,AcKdKcJhTd,AKKJT (ds),(AK)(KT)J,24,23.95906,0.00702,40455937,222,228
227,AcKdKcJdTh,AKKJT (ds),(AK)(KJ)T,24,23.94371,0.00896,40452655,223,230
228,AdAc9d9c8h,AA998 (ds),(A9)(A9)8,12,23.93487,0.01712,20216573,223,231
229,AcKhKdJhJd,AKKJJ (ds),A(KJ)(KJ),12,23.93015,0.01069,20225230,227,231
230,AdAcJdJc7c,AAJJ7 (3s2),(AJ7)(AJ),12,23.92244,0.0107,20227358,227,231
231,AdAc9h9c8d,AA998 (ds),(A9)(A8)9,24,23.91012,0.00537,40445111,228,231
232,AdAcJdJc4c,AAJJ4 (3s2),(AJ4)(AJ),12,23.85177,0.00862,20222062,232,233
233,AdAcKcQcJd,AAKQJ (3s2),(AKQ)(AJ),12,23.84229,0.00835,20226976,232,234
234,AdAcKcQdJd,AAKQJ (3s2),(AK)(AQJ),12,23.81954,0.012,20229295,233,235
235,AdAcKcQdJc,AAKQJ (3s2),(AKJ)(AQ),12,23.81702,0.00573,20224507,234,235
236,AdAcQhQc9h,AAQQ9 (ds),(AQ)A(Q9),24,23.75722,0.0104,40448609,236,243
237,AdAcKcQcTd,AAKQT (3s2),(AKQ)(AT),12,23.7569,0.00833,20227249,236,242
238,AdAcKcQdTd,AAKQT (3s2),(AK)(AQT),12,23.7531,0.01094,20223661,236,244
239,AdAcJhTc5d,AAJT5 (ds),(AT)(A5)J,24,23.74626,0.01043,40433939,236,245
240,AcKhKdQdJc,AKKQJ (ds),(AJ)(KQ)K,24,23.74423,0.00626,40454012,236,245
241,AdAcKcQdTc,AAKQT (3s2),(AKT)(AQ),12,23.73842,0.01145,20221965,236,248
242,AdAcKhQhJc,AAKQJ (ds),(AJ)A(KQ),24,23.73536,0.00846,40457975,236,248
243,AcKhKdQcJd,AKKQJ (ds),(AQ)(KJ)K,24,23.73292,0.00822,40467606,238,248
244,AcKdQhJdTc,AKQJT (ds),(AT)(KJ)Q,24,23.72674,0.01007,40458226,238,254
245,AdAcQhJhTc,AAQJT (ds),(AT)A(QJ),24,23.7234,0.0095,40464580,239,254
246,AdAcKhQcJh,AAKQJ (ds),(AQ)A(KJ),24,23.71995,0.00756,40444179,241,254
247,AcKdKcQhJd,AKKQJ (ds),(AK)(KJ)Q,24,23.71716,0.00663,40453049,241,254
248,AcKdQhJcTd,AKQJT (ds),(AJ)(KT)Q,24,23.7119,0.00955,40454528,241,258
249,AdAcKhTc8d,AAKT8 (ds),(AT)(A8)K,24,23.71107,0.0055,40441706,244,257
250,AdAcKhJc9d,AAKJ9 (ds),(AJ)(A9)K,24,23.71026,0.00496,40452690,244,257
251,AcKdQdJhTc,AKQJT (ds),(AT)(KQ)J,24,23.70605,0.00763,40453258,244,258
252,AdAcQhJcTh,AAQJT (ds),(AJ)A(QT),24,23.70575,0.00963,40446548,244,258
253,KdKcQdQcJc,KKQQJ (3s2),(KQJ)(KQ),12,23.70291,0.01357,20221077,243,263
254,AdAcJcTd5h,AAJT5 (ds),(AJ)(AT)5,24,23.69729,0.01123,40457021,244,263
255,AdAcQhJc8d,AAQJ8 (ds),(AJ)(A8)Q,24,23.69602,0.00597,40454107,248,263
256,AcKdKcQdJh,AKKQJ (ds),(AK)(KQ)J,24,23.69533,0.00836,40444468,248,263
257,KdKcQdQcTc,KKQQT (3s2),(KQT)(KQ),12,23.69291,0.01153,20220448,246,263
258,AdAcJcTh5d,AAJT5 (ds),(AJ)(A5)T,24,23.69172,0.00779,40445368,251,263
259,AcKdQcJhTd,AKQJT (ds),(AQ)(KT)J,24,23.68402,0.00447,40454930,253,263
