rank,hand,label,notation,combos,equity_pct,std_error_pp,samples,rank_low,rank_high
27,AdAcTh9d9c,AAT99 (ds),(A9)(A9)T,12,34.38229,0.01144,15501131,27,27
28,AdAcJdJc9h,AAJJ9 (ds),(AJ)(AJ)9,12,34.34057,0.01725,15502555,28,29
29,AdAcThTc8d,AATT8 (ds),(AT)(A8)T,24,34.32562,0.01117,30995968,28,29
30,AdAcKdKc5h,AAKK5 (ds),(AK)(AK)5,12,34.23407,0.01294,15506789,30,32
31,AdAcTc9h9d,AAT99 (ds),(AT)(A9)9,24,34.20349,0.01004,31006940,30,32
32,AdAcJdJcTc,AAJJT (3s2),(AJT)(AJ),12,34.20155,0.01671,15490556,30,32
33,AdAcJhJc9d,AAJJ9 (ds),(AJ)(A9)J,24,34.14282,0.00839,31001130,33,38
34,AdAcJhTc9d,AAJT9 (ds),(AT)(A9)J,24,34.13771,0.00662,30999519,33,38
35,AdAcJcTdTc,AAJTT (3s2),(AJT)(AT),12,34.13016,0.01743,15488238,33,38
36,AdAcKhJdJc,AAKJJ (ds),(AJ)(AJ)K,12,34.12504,0.02036,15503906,33,38
37,AdAcJcTd9h,AAJT9 (ds),(AJ)(AT)9,24,34.12395,0.0125,31002353,33,38
38,AdAcJcTh9d,AAJT9 (ds),(AJ)(A9)T,24,34.11701,0.01284,30998866,33,38
39,AdAcKhKc5d,AAKK5 (ds),(AK)(A5)K,24,34.06623,0.00904,31012735,39,40
40,AdAcKdKc4h,AAKK4 (ds),(AK)(AK)4,12,34.03838,0.0185,15505212,39,41
41,AdAcJdJc8h,AAJJ8 (ds),(AJ)(AJ)8,12,34.00933,0.0161,15500275,40,41
42,AdAcQdQc9h,AAQQ9 (ds),(AQ)(AQ)9,12,33.94305,0.0169,15499852,42,42
43,AdAcKcJhJd,AAKJJ (ds),(AK)(AJ)J,24,33.89228,0.01687,31003494,43,45
44,AdAcKhTdTc,AAKTT (ds),(AT)(AT)K,12,33.85001,0.01713,15499003,43,49
45,AdAcKhKc4d,AAKK4 (ds),(AK)(A4)K,24,33.84915,0.01448,31008338,43,48
46,AdAcKhKcTh,AAKKT (ds),(AK)A(KT),24,33.84708,0.01103,31008292,44,48
47,AdAcTdTc7h,AATT7 (ds),(AT)(AT)7,12,33.83262,0.02163,15501301,44,51
48,AdAcJhJc8d,AAJJ8 (ds),(AJ)(A8)J,24,33.82416,0.01759,30996655,44,51
49,AdAcKhJcTd,AAKJT (ds),(AJ)(AT)K,24,33.81055,0.01096,30998301,47,51
50,AdAcKdKc3h,AAKK3 (ds),(AK)(AK)3,12,33.80616,0.01292,15501658,47,52
51,AdAcKcJhTd,AAKJT (ds),(AK)(AT)J,24,33.8006,0.01061,30999018,47,52
52,AdAcKcJdTh,AAKJT (ds),(AK)(AJ)T,24,33.77033,0.01287,30999183,50,57
53,AdAcKhKcQh,AAKKQ (ds),(AK)A(KQ),24,33.7677,0.00998,31014897,52,57
54,AdAcQdQcTc,AAQQT (3s2),(AQT)(AQ),12,33.75592,0.01569,15488928,52,57
55,AdAcQhQc9d,AAQQ9 (ds),(AQ)(A9)Q,24,33.7517,0.01072,31003693,52,57
56,AdAcKhKcJh,AAKKJ (ds),(AK)A(KJ),24,33.73877,0.01654,31017342,52,60
57,AdAcTh8d8c,AAT88 (ds),(A8)(A8)T,12,33.72919,0.01794,15500991,52,60
58,AdAcQdQcJc,AAQQJ (3s2),(AQJ)(AQ),12,33.70898,0.01605,15500249,56,60
59,AdAcQdQc8h,AAQQ8 (ds),(AQ)(AQ)8,12,33.70763,0.01516,15499395,56,60
60,AdAcQdQc5h,AAQQ5 (ds),(AQ)(AQ)5,12,33.69894,0.01657,15493895,56,61
61,AdAcKdKc9h,AAKK9 (ds),(AK)(AK)9,12,33.65593,0.01599,15509713,60,65
62,AdAcJhTc8d,AAJT8 (ds),(AT)(A8)J,24,33.64847,0.0087,30994608,61,65
63,AdAcJcTd8h,AAJT8 (ds),(AJ)(AT)8,24,33.63234,0.01464,30999672,61,68
64,AdAcJcTh8d,AAJT8 (ds),(AJ)(A8)T,24,33.63057,0.01487,30999371,61,68
65,AdAcKdKc7h,AAKK7 (ds),(AK)(AK)7,12,33.62698,0.01993,15505540,61,70
66,AdAcThTc7d,AATT7 (ds),(AT)(A7)T,24,33.60464,0.01905,30998225,63,72
67,AdAcKcThTd,AAKTT (ds),(AK)(AT)T,24,33.60297,0.01153,30998620,63,71
68,AdAcKdKc6h,AAKK6 (ds),(AK)(AK)6,12,33.59985,0.02335,15504755,61,72
69,AdAcKhKc3d,AAKK3 (ds),(AK)(A3)K,24,33.58828,0.00925,31003833,65,72
70,AdAcKdKc8h,AAKK8 (ds),(AK)(AK)8,12,33.58197,0.01903,15510728,65,73
71,AdAcKhQhQc,AAKQQ (ds),(AQ)A(KQ),24,33.57301,0.01814,31007853,66,74
72,AdAcQcJdJc,AAQJJ (3s2),(AQJ)(AJ),12,33.55145,0.01884,15499795,68,77
73,AdAcQhQc5d,AAQQ5 (ds),(AQ)(A5)Q,24,33.53076,0.01813,31002299,70,78
74,AdAcTc8h8d,AAT88 (ds),(AT)(A8)8,24,33.52705,0.01832,31011717,71,78
75,AdAcQhQc8d,AAQQ8 (ds),(AQ)(A8)Q,24,33.52673,0.01376,31003899,72,78
76,AdAcQdQc4h,AAQQ4 (ds),(AQ)(AQ)4,12,33.51218,0.01891,15500159,72,80
77,AdAcKdKc2h,AAKK2 (ds),(AK)(AK)2,12,33.51056,0.01013,15504712,72,79
78,AdAcKdKcTc,AAKKT (3s2),(AKT)(AK),12,33.49393,0.01413,15498498,73,81
79,AdAcTdTc9c,AATT9 (3s2),(AT9)(AT),12,33.48271,0.01199,15496722,76,82
80,AdAcKhKc9d,AAKK9 (ds),(AK)(A9)K,24,33.47403,0.00949,31013448,78,82
81,AdAcJh9d9c,AAJ99 (ds),(A9)(A9)J,12,33.46182,0.0111,15504425,78,84
82,AdAcQhQcTh,AAQQT (ds),(AQ)A(QT),24,33.45349,0.01355,30990483,79,85
83,AdAcQhQcJh,AAQQJ (ds),(AQ)A(QJ),24,33.42871,0.01391,30999179,81,87
84,AdAcKhKc7d,AAKK7 (ds),(AK)(A7)K,24,33.42712,0.01421,31000681,81,87
85,AdAcKhKc8d,AAKK8 (ds),(AK)(A8)K,24,33.42023,0.01569,31019071,82,88
86,AdAcKhKc6d,AAKK6 (ds),(AK)(A6)K,24,33.40219,0.01433,31004667,83,91
87,AdAcJhJcTh,AAJJT (ds),(AJ)A(JT),24,33.38968,0.01785,30988371,83,96
88,AdAcKdKcQc,AAKKQ (3s2),(AKQ)(AK),12,33.38169,0.01481,15502325,85,96
89,AdAcTc9h8d,AAT98 (ds),(AT)(A8)9,24,33.37766,0.01269,31008250,86,96
90,AdAcKdKcJc,AAKKJ (3s2),(AKJ)(AK),12,33.37238,0.01977,15502948,85,98
91,AdAcTc9d8h,AAT98 (ds),(AT)(A9)8,24,33.36372,0.01419,31003862,86,98
92,AdAcTh9c8d,AAT98 (ds),(A9)(A8)T,24,33.3613,0.0077,31001523,87,98
93,AdAcQhTc9d,AAQT9 (ds),(AT)(A9)Q,24,33.35186,0.01483,31000683,87,101
94,AcKhKdQdQc,AKKQQ (ds),(AQ)(KQ)K,24,33.34907,0.01684,31023609,87,101
95,AdAcJdJc7h,AAJJ7 (ds),(AJ)(AJ)7,12,33.34583,0.01646,15498033,87,101
96,AcKdKcQhQd,AKKQQ (ds),(AK)(KQ)Q,24,33.34525,0.01607,31013549,87,101
97,AdAcQcTd9h,AAQT9 (ds),(AQ)(AT)9,24,33.33221,0.01365,31002624,90,101
98,AdAcJhThTc,AAJTT (ds),(AT)A(JT),24,33.32374,0.01759,30980654,90,103
99,AdAcQhQc4d,AAQQ4 (ds),(AQ)(A4)Q,24,33.32287,0.01251,30999994,93,102
100,AdAcQcTh9d,AAQT9 (ds),(AQ)(A9)T,24,33.3129,0.01422,31002098,93,104
101,AdAcJdJc5h,AAJJ5 (ds),(AJ)(AJ)5,12,33.30191,0.02032,15503499,93,105
102,AdAcKhKc2d,AAKK2 (ds),(AK)(A2)K,24,33.29542,0.01111,31020273,98,104
103,AdAcQdQc3h,AAQQ3 (ds),(AQ)(AQ)3,12,33.28372,0.0139,15490601,100,107
104,AdAcQhJhJc,AAQJJ (ds),(AJ)A(QJ),24,33.27088,0.01644,30997103,100,108
105,AdAcKhQcJd,AAKQJ (ds),(AQ)(AJ)K,24,33.26756,0.00815,31005020,103,107
106,AdAcJc9h9d,AAJ99 (ds),(AJ)(A9)9,24,33.25489,0.00882,31014872,103,108
107,AdAcKcQhJd,AAKQJ (ds),(AK)(AJ)Q,24,33.24876,0.01089,30995099,103,109
108,AdAcKcQdJh,AAKQJ (ds),(AK)(AQ)J,24,33.24363,0.00813,31004516,106,109
109,AdAcQcTdTc,AAQTT (3s2),(AQT)(AT),12,33.21416,0.01658,15488206,107,111
110,AdAcKcQdQc,AAKQQ (3s2),(AKQ)(AQ),12,33.18555,0.01948,15495494,109,115
111,AdAcKhQcTd,AAKQT (ds),(AQ)(AT)K,24,33.18217,0.0122,30999177,109,114
112,AdAcKcQhTd,AAKQT (ds),(AK)(AT)Q,24,33.16891,0.00669,30996164,110,115
113,AdAcJhJc7d,AAJJ7 (ds),(AJ)(A7)J,24,33.15432,0.00873,30990442,110,116
114,AdAcKhKc5h,AAKK5 (ds),(AK)A(K5),24,33.14599,0.01369,31010723,110,119
115,AdAcTdTc8c,AATT8 (3s2),(AT8)(AT),12,33.14539,0.01128,15504091,112,119
116,AdAcKcQdTh,AAKQT (ds),(AK)(AQ)T,24,33.12932,0.01151,30996661,113,120
117,AdAcJhJc5d,AAJJ5 (ds),(AJ)(A5)J,24,33.11717,0.01378,31002622,114,120
118,AdAcTdTc6h,AATT6 (ds),(AT)(AT)6,12,33.1089,0.01685,15496562,114,123
119,AdAcJdJc4h,AAJJ4 (ds),(AJ)(AJ)4,12,33.10368,0.02343,15500676,114,125
120,AdAcQcJdTd,AAQJT (3s2),(AQ)(AJT),12,33.09733,0.01476,15486590,116,123
121,AdAcQcJcTd,AAQJT (3s2),(AQJ)(AT),12,33.07702,0.01452,15497743,118,126
122,AdAcQcJdTc,AAQJT (3s2),(AQT)(AJ),12,33.07611,0.01728,15489069,117,126
123,AdAcQdQc6h,AAQQ6 (ds),(AQ)(AQ)6,12,33.06906,0.0206,15496371,117,128
124,AdAcQhQc3d,AAQQ3 (ds),(AQ)(A3)Q,24,33.06094,0.00741,30981514,121,126
125,AdAcQdQc7h,AAQQ7 (ds),(AQ)(AQ)7,12,33.04282,0.02288,15498603,121,129
126,AdAcTdTc5h,AATT5 (ds),(AT)(AT)5,12,33.03557,0.01532,15497551,121,129
127,AdAc9h8d8c,AA988 (ds),(A8)(A8)9,12,33.02694,0.01318,15502533,125,129
128,AdAcKhJhJc,AAKJJ (ds),(AJ)A(KJ),24,33.02331,0.01805,31009198,123,130
129,AdAcQdQc2h,AAQQ2 (ds),(AQ)(AQ)2,12,33.00477,0.01162,15503636,125,130
130,AdAc9d9c8h,AA998 (ds),(A9)(A9)8,12,32.98827,0.009,15507714,128,131
131,AdAcTc9d9c,AAT99 (3s2),(AT9)(A9),12,32.96898,0.01322,15502417,130,131
132,AdAcKhKc4h,AAKK4 (ds),(AK)A(K4),24,32.93154,0.00812,31014977,132,136
133,AdAcJhJc4d,AAJJ4 (ds),(AJ)(A4)J,24,32.92563,0.01632,31001260,132,137
134,AdAcQhThTc,AAQTT (ds),(AT)A(QT),24,32.92444,0.0121,30986259,132,136
135,AdAcJdJc9c,AAJJ9 (3s2),(AJ9)(AJ),12,32.92206,0.02183,15505433,131,138
136,AdAcJdJc3h,AAJJ3 (ds),(AJ)(AJ)3,12,32.9121,0.01868,15502559,132,139
137,AdAcThTc6d,AATT6 (ds),(AT)(A6)T,24,32.88114,0.0178,30999647,135,143
138,AdAcQhQc7d,AAQQ7 (ds),(AQ)(A7)Q,24,32.87486,0.01452,30999410,135,143
139,AdAcTdTc4h,AATT4 (ds),(AT)(AT)4,12,32.87114,0.01298,15495920,136,143
140,AdAcQhQc6d,AAQQ6 (ds),(AQ)(A6)Q,24,32.8632,0.01251,30995490,137,143
141,AdAcJh8d8c,AAJ88 (ds),(A8)(A8)J,12,32.85938,0.0114,15500440,137,143
142,AdAcKdKc5c,AAKK5 (3s2),(AK5)(AK),12,32.8474,0.01746,15503130,137,148
143,AdAcQhTc8d,AAQT8 (ds),(AT)(A8)Q,24,32.8392,0.01257,31000305,137,148
144,AdAcThTc5d,AATT5 (ds),(AT)(A5)T,24,32.82902,0.00734,31001144,142,148
145,KdKcJdJcTh,KKJJT (ds),(KJ)(KJ)T,12,32.8205,0.01488,15505394,142,151
146,AdAcQcTd8h,AAQT8 (ds),(AQ)(AT)8,24,32.81783,0.01256,30998918,142,149
147,AdAc9h9c8d,AA998 (ds),(A9)(A8)9,24,32.81056,0.01865,31015101,142,152
148,AdAcQcTh8d,AAQT8 (ds),(AQ)(A8)T,24,32.80469,0.01626,30994113,142,152
149,AdAcQhJhTc,AAQJT (ds),(AT)A(QJ),24,32.79377,0.01061,30997840,145,152
150,AdAc9c8h8d,AA988 (ds),(A9)(A8)8,24,32.78856,0.00697,31009310,147,152
151,AdAcQhJcTh,AAQJT (ds),(AJ)A(QT),24,32.78155,0.01651,30985095,145,152
152,AdAcQhQc2d,AAQQ2 (ds),(AQ)(A2)Q,24,32.76588,0.01484,31002963,147,154
153,AcKhKdJdJc,AKKJJ (ds),(AJ)(KJ)K,24,32.73506,0.01418,31017528,152,158
154,AcKdKcJhJd,AKKJJ (ds),(AK)(KJ)J,24,32.7308,0.02186,31016853,151,164
155,AdAcKhThTc,AAKTT (ds),(AT)A(KT),24,32.72729,0.01141,30991673,153,160
156,AdAcKhJhTc,AAKJT (ds),(AT)A(KJ),24,32.71787,0.00906,31005706,153,160
157,AcKhKdQhQd,AKKQQ (ds),A(KQ)(KQ),12,32.71146,0.0163,15507336,153,166
158,AdAcKhTc9d,AAKT9 (ds),(AT)(A9)K,24,32.70324,0.00982,31000913,153,166
159,AdAcJcTc9d,AAJT9 (3s2),(AJT)(A9),12,32.69843,0.01,15494141,154,167
160,AdAcJcTd9d,AAJT9 (3s2),(AJ)(AT9),12,32.69801,0.01134,15499278,154,169
161,AdAcKhJcTh,AAKJT (ds),(AJ)A(KT),24,32.68922,0.00612,30999945,157,169
162,AdAcJhTc7d,AAJT7 (ds),(AT)(A7)J,24,32.68637,0.01495,30997334,156,175
163,AdAcJcTd9c,AAJT9 (3s2),(AJ9)(AT),12,32.68414,0.00901,15501998,157,170
164,AdAcJcTd7h,AAJT7 (ds),(AJ)(AT)7,24,32.68054,0.01423,30998914,157,175
165,AdAcKhKc3h,AAKK3 (ds),(AK)A(K3),24,32.67602,0.01161,31010422,157,175
166,AdAcJhJc3d,AAJJ3 (ds),(AJ)(A3)J,24,32.67442,0.01365,30990132,157,175
167,AdAcJcTh7d,AAJT7 (ds),(AJ)(A7)T,24,32.67057,0.0122,30994432,159,175
168,KdKcJhTdTc,KKJTT (ds),(KT)(KT)J,12,32.66479,0.01265,15503585,160,176
169,AdAcKcJdJc,AAKJJ (3s2),(AKJ)(AJ),12,32.66132,0.01741,15502402,159,180
170,AdAcKcTd9h,AAKT9 (ds),(AK)(AT)9,24,32.66131,0.01129,31008416,162,176
171,AdAcKcTh9d,AAKT9 (ds),(AK)(A9)T,24,32.65424,0.01101,30999851,164,180
172,AdAcTdTc3h,AATT3 (ds),(AT)(AT)3,12,32.65408,0.01294,15490422,162,180
173,AdAcThTc4d,AATT4 (ds),(AT)(A4)T,24,32.65196,0.00872,30989269,164,180
174,KdKcJhJcTd,KKJJT (ds),(KJ)(KT)J,24,32.64351,0.01587,31017656,164,181
175,AdAcJdJc6h,AAJJ6 (ds),(AJ)(AJ)6,12,32.64074,0.02424,15499611,161,185
176,AdAcJc8h8d,AAJ88 (ds),(AJ)(A8)8,24,32.63217,0.01279,31007747,168,184
177,AdAcQhJc9d,AAQJ9 (ds),(AJ)(A9)Q,24,32.63088,0.00814,30997150,171,181
178,AdAcJdJc2h,AAJJ2 (ds),(AJ)(AJ)2,12,32.62419,0.0176,15497297,168,187
179,AdAcKdKc4c,AAKK4 (3s2),(AK4)(AK),12,32.61999,0.01564,15504842,171,187
180,AdAcJdJc8c,AAJJ8 (3s2),(AJ8)(AJ),12,32.61351,0.01865,15504453,171,187
181,AdAcQcJh9d,AAQJ9 (ds),(AQ)(A9)J,24,32.61171,0.00706,30996451,174,187
182,AdAcQcJd9h,AAQJ9 (ds),(AQ)(AJ)9,24,32.60745,0.00667,30999881,178,187
183,AdAcTc8d7h,AAT87 (ds),(AT)(A8)7,24,32.60086,0.01766,31002987,174,187
184,AdAcTh8c7d,AAT87 (ds),(A8)(A7)T,24,32.5958,0.01446,30995586,178,187
185,AdAcTc8h7d,AAT87 (ds),(AT)(A7)8,24,32.5906,0.01431,31001135,178,187
186,AdAcKhKc9h,AAKK9 (ds),(AK)A(K9),24,32.58653,0.01185,31017007,178,187
187,AdAcTh7d7c,AAT77 (ds),(A7)(A7)T,12,32.57804,0.02703,15498527,175,193
188,AdAcQh9d9c,AAQ99 (ds),(A9)(A9)Q,12,32.55842,0.00652,15503199,187,190
189,AdAc8d8c7h,AA887 (ds),(A8)(A8)7,12,32.55184,0.01979,15498615,183,193
190,AdAcQdQc9c,AAQQ9 (3s2),(AQ9)(AQ),12,32.54457,0.01069,15501048,187,193
191,AdAcKhKc7h,AAKK7 (ds),(AK)A(K7),24,32.52887,0.01307,31013501,189,199
192,KdKcQdQcJh,KKQQJ (ds),(KQ)(KQ)J,12,32.52224,0.01586,15512976,189,200
193,AdAcKhKc6h,AAKK6 (ds),(AK)A(K6),24,32.5162,0.01798,31013727,189,203
194,AdAcJh9c8d,AAJ98 (ds),(A9)(A8)J,24,32.50417,0.00935,31003250,191,203
195,KdKcJcThTd,KKJTT (ds),(KJ)(KT)T,24,32.50248,0.01238,31008674,191,203
196,AdAcKhKc8h,AAKK8 (ds),(AK)A(K8),24,32.49765,0.01236,31022383,191,203
197,AdAcJc9h8d,AAJ98 (ds),(AJ)(A8)9,24,32.49583,0.01055,31013410,191,203
198,AdAcTc9h7d,AAT97 (ds),(AT)(A7)9,24,32.48751,0.01699,31005025,191,204
199,KdKcTdTc9h,KKTT9 (ds),(KT)(KT)9,12,32.48652,0.02364,15503946,191,205
200,AdAcJc9d8h,AAJ98 (ds),(AJ)(A9)8,24,32.48234,0.016,31007885,192,204
201,KdKcQdQcTh,KKQQT (ds),(KQ)(KQ)T,12,32.47587,0.01666,15508444,193,205
202,AdAcTc9d7h,AAT97 (ds),(AT)(A9)7,24,32.46947,0.02034,31005446,193,205
203,AdAcTh9c7d,AAT97 (ds),(A9)(A7)T,24,32.46629,0.01856,30997543,193,205
204,AdAcJhJc6d,AAJJ6 (ds),(AJ)(A6)J,24,32.44531,0.013,30986267,198,206
205,AdAcTdTc7c,AATT7 (3s2),(AT7)(AT),12,32.42744,0.02033,15498878,201,209
206,AdAcTc7h7d,AAT77 (ds),(AT)(A7)7,24,32.4023,0.02328,31003058,204,215
207,AdAcThTc3d,AATT3 (ds),(AT)(A3)T,24,32.3905,0.01167,30983432,205,214
208,AdAcTdTc2h,AATT2 (ds),(AT)(AT)2,12,32.38509,0.02224,15499055,205,221
209,AdAcKhKc2h,AAKK2 (ds),(AK)A(K2),24,32.38117,0.01307,31010039,205,220
210,AcKhKdTdTc,AKKTT (ds),(AT)(KT)K,24,32.37592,0.0145,31000364,206,221
211,AdAcKcTdTc,AAKTT (3s2),(AKT)(AT),12,32.37275,0.01709,15491060,206,222
212,AdAcJhJc2d,AAJJ2 (ds),(AJ)(A2)J,24,32.37211,0.01073,30999083,206,221
213,AcKdKcThTd,AKKTT (ds),(AK)(KT)T,24,32.36972,0.01302,31002944,206,221
214,KdKcQhJdJc,KKQJJ (ds),(KJ)(KJ)Q,12,32.36292,0.01547,15508445,206,222
215,KdKcQhQcJd,KKQQJ (ds),(KQ)(KJ)Q,24,32.35504,0.01287,31025958,208,225
216,AdAcQc9h9d,AAQ99 (ds),(AQ)(A9)9,24,32.35145,0.00967,31009858,208,225
217,AdAcKdKc3c,AAKK3 (3s2),(AK3)(AK),12,32.35044,0.00832,15504025,208,222
218,AdAcKcJdTd,AAKJT (3s2),(AK)(AJT),12,32.35007,0.01356,15493374,208,225
219,AdAcTc8d8c,AAT88 (3s2),(AT8)(A8),12,32.34494,0.01704,15502521,208,227
220,AdAc8h8c7d,AA887 (ds),(A8)(A7)8,24,32.3423,0.01518,31002192,208,227
221,AdAc8h7d7c,AA877 (ds),(A7)(A7)8,12,32.33238,0.01922,15496082,210,230
222,AdAc9d9c7h,AA997 (ds),(A9)(A9)7,12,32.32872,0.01407,15503311,214,228
223,AdAcKcJcTd,AAKJT (3s2),(AKJ)(AT),12,32.32562,0.00858,15497786,218,228
224,AdAcQdQc5c,AAQQ5 (3s2),(AQ5)(AQ),12,32.3244,0.01419,15495339,214,230
225,KdKcThTc9d,KKTT9 (ds),(KT)(K9)T,24,32.3166,0.02302,31009939,214,234
226,AdAcQdQc8c,AAQQ8 (3s2),(AQ8)(AQ),12,32.31488,0.01101,15499010,219,231
227,AdAcKcJdTc,AAKJT (3s2),(AKT)(AJ),12,32.30906,0.01526,15491365,219,234
228,AdAcJhTc5d,AAJT5 (ds),(AT)(A5)J,24,32.30378,0.01023,31000285,221,234
229,AdAcJcTd5h,AAJT5 (ds),(AJ)(AT)5,24,32.28699,0.0123,30994554,224,234
230,KdKcQhQcTd,KKQQT (ds),(KQ)(KT)Q,24,32.28429,0.0172,31015949,224,235
231,AdAc7d7c5h,AA775 (ds),(A7)(A7)5,12,32.27838,0.01792,15492867,225,235
232,AdAcThTc9h,AATT9 (ds),(AT)A(T9),24,32.2772,0.01262,30998974,227,235
233,AdAcJcTh5d,AAJT5 (ds),(AJ)(A5)T,24,32.27422,0.01363,30999785,227,235
234,AdAcQcJhTh,AAQJT (ds),(AQ)A(JT),24,32.2673,0.01853,30987598,227,238
235,AdAcKdKc9c,AAKK9 (3s2),(AK9)(AK),12,32.2425,0.01782,15508368,230,242
236,AdAcJcTd8d,AAJT8 (3s2),(AJ)(AT8),12,32.22377,0.01273,15503711,234,242
237,AdAcJcTc8d,AAJT8 (3s2),(AJT)(A8),12,32.22354,0.01164,15493590,234,242
238,AdAcKdKc7c,AAKK7 (3s2),(AK7)(AK),12,32.22211,0.01832,15498738,234,243
239,AdAcJcTd8c,AAJT8 (3s2),(AJ8)(AT),12,32.22075,0.00886,15498370,235,242
240,AdAcQhQc9h,AAQQ9 (ds),(AQ)A(Q9),24,32.21163,0.01351,31008531,235,243
241,AdAcKdKc8c,AAKK8 (3s2),(AK8)(AK),12,32.19905,0.01709,15509679,235,244
242,AdAcKdKc6c,AAKK6 (3s2),(AK6)(AK),12,32.19797,0.01449,15504273,235,244
243,AdAc7d7c6h,AA776 (ds),(A7)(A7)6,12,32.16793,0.02052,15494033,240,256
244,AdAcKhQhJc,AAKQJ (ds),(AJ)A(KQ),24,32.1631,0.01096,31000610,241,253
245,AdAcKhQcJh,AAKQJ (ds),(AQ)A(KJ),24,32.15842,0.0059,31011547,243,253
246,KdKcQcJhJd,KKQJJ (ds),(KQ)(KJ)J,24,32.15399,0.01616,31022674,243,257
247,AdAcQhJc8d,AAQJ8 (ds),(AJ)(A8)Q,24,32.15295,0.01247,31002869,243,256
248,AdAc9h9c7d,AA997 (ds),(A9)(A7)9,24,32.14894,0.01347,31002170,243,257
249,AcKdKcJdTh,AKKJT (ds),(AK)(KJ)T,24,32.1484,0.01534,31013024,243,257
250,AdAcQh8d8c,AAQ88 (ds),(A8)(A8)Q,12,32.14292,0.01993,15501898,243,261
251,AcKdKcJhTd,AKKJT (ds),(AK)(KT)J,24,32.14263,0.00983,31011017,243,257
252,AdAc8c7h7d,AA877 (ds),(A8)(A7)7,24,32.13882,0.01644,30996057,243,259
253,AdAcQcJh8d,AAQJ8 (ds),(AQ)(A8)J,24,32.13449,0.01122,30993774,243,259
254,AdAc8d8c5h,AA885 (ds),(A8)(A8)5,12,32.12585,0.0148,15497426,246,264
255,AdAcQcJd8h,AAQJ8 (ds),(AQ)(AJ)8,24,32.1231,0.0119,30994466,246,264
256,AdAcQdQc4c,AAQQ4 (3s2),(AQ4)(AQ),12,32.12056,0.01432,15494113,246,264
257,AdAcThTc2d,AATT2 (ds),(AT)(A2)T,24,32.10663,0.01868,30999542,248,267
258,AdAcJhTc4d,AAJT4 (ds),(AT)(A4)J,24,32.10157,0.01257,30996721,252,267
259,AcKdKcQdQc,AKKQQ (3s2),(AKQ)(KQ),12,32.10107,0.01857,15502988,249,268
260,AdAcJcTd4h,AAJT4 (ds),(AJ)(AT)4,24,32.09699,0.01167,30999575,254,267
