rank,hand,label,notation,combos,equity_pct,std_error_pp,samples,rank_low,rank_high
35,AdAcQhQcJd,AAQQJ (ds),(AQ)(AJ)Q,24,48.7604,0.00497,83690425,35,36
36,AdAcQcThTd,AAQTT (ds),(AQ)(AT)T,24,48.75411,0.00813,83672613,35,36
37,AdAc9h8d8c,AA988 (ds),(A8)(A8)9,12,48.70499,0.01491,41848227,37,38
38,AdAcThTc7d,AATT7 (ds),(AT)(A7)T,24,48.69611,0.00775,83665911,37,38
39,AdAcJcTdTc,AAJTT (3s2),(AJT)(AT),12,48.66979,0.00589,41831481,39,39
40,AdAcJh9d9c,AAJ99 (ds),(A9)(A9)J,12,48.63618,0.01219,41843654,40,44
41,AdAcJhJc9d,AAJJ9 (ds),(AJ)(A9)J,24,48.62661,0.00883,83692278,40,46
42,AdAcTh8c7d,AAT87 (ds),(A8)(A7)T,24,48.62538,0.01229,83673261,40,47
43,AdAcQcTd9h,AAQT9 (ds),(AQ)(AT)9,24,48.61136,0.01312,83686660,40,48
44,AdAcTc8h7d,AAT87 (ds),(AT)(A7)8,24,48.61034,0.00966,83679479,40,48
45,AdAcTc8d7h,AAT87 (ds),(AT)(A8)7,24,48.60424,0.00909,83679573,41,48
46,AdAcQhTc9d,AAQT9 (ds),(AT)(A9)Q,24,48.60371,0.01138,83678728,40,48
47,AdAcQcTh9d,AAQT9 (ds),(AQ)(A9)T,24,48.598,0.00939,83676111,42,48
48,AdAcJdJcTc,AAJJT (3s2),(AJT)(AJ),12,48.58591,0.01244,41831325,43,48
49,AdAcJhThTc,AAJTT (ds),(AT)A(JT),24,48.52505,0.00673,83661752,49,49
50,AdAcKcJdTh,AAKJT (ds),(AK)(AJ)T,24,48.49667,0.00715,83688127,50,53
51,AdAcKhJcTd,AAKJT (ds),(AJ)(AT)K,24,48.49347,0.00886,83679539,50,54
52,AdAcKcJhTd,AAKJT (ds),(AK)(AT)J,24,48.48715,0.00588,83695539,50,54
53,AdAc9h9c8d,AA998 (ds),(A9)(A8)9,24,48.46987,0.01168,83687367,50,56
54,AdAcTdTc9c,AATT9 (3s2),(AT9)(AT),12,48.46827,0.01146,41838366,51,56
55,AdAcJhJc8d,AAJJ8 (ds),(AJ)(A8)J,24,48.46447,0.00809,83680315,53,56
56,AdAcJhJcTh,AAJJT (ds),(AJ)A(JT),24,48.4519,0.01175,83662525,53,56
57,AdAcKdKcTh,AAKKT (ds),(AK)(AK)T,12,48.37627,0.00821,41858896,57,57
58,AdAcTdTc6h,AATT6 (ds),(AT)(AT)6,12,48.34993,0.00707,41839725,58,59
59,AdAc8d8c7h,AA887 (ds),(A8)(A8)7,12,48.33314,0.01238,41849696,58,60
60,AdAc9c8h8d,AA988 (ds),(A9)(A8)8,24,48.30152,0.0102,83690964,59,60
61,AdAcKhQdQc,AAKQQ (ds),(AQ)(AQ)K,12,48.27153,0.00742,41847102,61,67
62,AdAcJc9h8d,AAJ98 (ds),(AJ)(A8)9,24,48.27146,0.01362,83687209,60,67
63,AdAcJc9h9d,AAJ99 (ds),(AJ)(A9)9,24,48.26211,0.01549,83693211,61,68
64,AdAcJh9c8d,AAJ98 (ds),(A9)(A8)J,24,48.26008,0.01092,83686580,61,68
65,AdAcJc9d8h,AAJ98 (ds),(AJ)(A9)8,24,48.25611,0.01005,83686862,61,68
66,AdAcKdKcJh,AAKKJ (ds),(AK)(AK)J,12,48.24442,0.01372,41862467,61,71
67,AdAcKdKcQh,AAKKQ (ds),(AK)(AK)Q,12,48.24207,0.01333,41858970,61,71
68,AdAcJdJc7h,AAJJ7 (ds),(AJ)(AJ)7,12,48.23068,0.00991,41842518,63,71
69,AdAcTdTc8c,AATT8 (3s2),(AT8)(AT),12,48.21636,0.00742,41839158,66,74
70,AdAcTh7d7c,AAT77 (ds),(A7)(A7)T,12,48.20978,0.01287,41840312,66,79
71,AdAcTc9h7d,AAT97 (ds),(AT)(A7)9,24,48.20847,0.0128,83681957,66,79
72,AdAcTh9c7d,AAT97 (ds),(A9)(A7)T,24,48.20336,0.00807,83676897,69,79
73,AdAcTc9d9c,AAT99 (3s2),(AT9)(A9),12,48.20189,0.01737,41838842,66,81
74,AdAcQcTd8h,AAQT8 (ds),(AQ)(AT)8,24,48.20166,0.01047,83680004,69,80
75,AdAcTc9d7h,AAT97 (ds),(AT)(A9)7,24,48.19039,0.00919,83682333,70,81
76,AdAcKdKc5h,AAKK5 (ds),(AK)(AK)5,12,48.18277,0.01156,41861038,70,81
77,AdAcQcTh8d,AAQT8 (ds),(AQ)(A8)T,24,48.17867,0.01226,83667452,70,82
78,AdAcJh8d8c,AAJ88 (ds),(A8)(A8)J,12,48.17829,0.01184,41842666,70,82
79,AdAcQhTc8d,AAQT8 (ds),(AT)(A8)Q,24,48.17648,0.0122,83672235,70,82
80,AdAcQdQc9h,AAQQ9 (ds),(AQ)(AQ)9,12,48.1727,0.01107,41844263,73,82
81,AdAcTdTc5h,AATT5 (ds),(AT)(AT)5,12,48.16886,0.00775,41833724,75,82
82,AdAc8h7d7c,AA877 (ds),(A7)(A7)8,12,48.14643,0.01281,41851514,77,84
83,AdAcKhTdTc,AAKTT (ds),(AT)(AT)K,12,48.13445,0.00549,41843257,82,84
84,AdAcKhJdJc,AAKJJ (ds),(AJ)(AJ)K,12,48.12407,0.01673,41839243,82,87
85,AdAcQhJhTc,AAQJT (ds),(AT)A(QJ),24,48.09911,0.00867,83688725,84,91
86,AdAcQdQc5h,AAQQ5 (ds),(AQ)(AQ)5,12,48.09514,0.01102,41844212,84,91
87,AdAcQhJcTh,AAQJT (ds),(AJ)A(QT),24,48.09492,0.00719,83680103,84,91
88,AdAcJcTd7h,AAJT7 (ds),(AJ)(AT)7,24,48.08948,0.00432,83683551,85,91
89,AdAcJdJc5h,AAJJ5 (ds),(AJ)(AJ)5,12,48.08204,0.0112,41835129,85,93
90,AdAc7d7c5h,AA775 (ds),(A7)(A7)5,12,48.0791,0.00945,41846939,85,93
91,AdAcQdQc8h,AAQQ8 (ds),(AQ)(AQ)8,12,48.07612,0.01102,41844884,85,94
92,AdAcJcTh7d,AAJT7 (ds),(AJ)(A7)T,24,48.07009,0.00532,83681188,89,94
93,AdAcJhTc7d,AAJT7 (ds),(AT)(A7)J,24,48.06672,0.00722,83683889,89,95
94,AdAc7d7c6h,AA776 (ds),(A7)(A7)6,12,48.04356,0.01379,41847818,91,96
95,AdAcThTc9h,AATT9 (ds),(AT)A(T9),24,48.04337,0.00963,83667223,93,96
96,AdAc9d9c7h,AA997 (ds),(A9)(A9)7,12,48.04009,0.01029,41842171,94,96
97,AdAcKhKcTd,AAKKT (ds),(AK)(AT)K,24,47.95102,0.00916,83709514,97,102
98,AdAcJcTd9d,AAJT9 (3s2),(AJ)(AT9),12,47.9492,0.01186,41841312,97,102
99,AdAc8h8c7d,AA887 (ds),(A8)(A7)8,24,47.94817,0.01121,83699178,97,102
100,AdAcJcTc9d,AAJT9 (3s2),(AJT)(A9),12,47.94366,0.01096,41836948,97,103
101,AdAcJcTd9c,AAJT9 (3s2),(AJ9)(AT),12,47.94314,0.01133,41837648,97,103
102,AdAcThTc6d,AATT6 (ds),(AT)(A6)T,24,47.93974,0.00658,83668535,97,103
103,AdAc9h8c7d,AA987 (ds),(A8)(A7)9,24,47.91649,0.00995,83698400,100,104
104,AdAcKdKc4h,AAKK4 (ds),(AK)(AK)4,12,47.91572,0.0077,41862717,103,104
105,AdAc9c8h7d,AA987 (ds),(A9)(A7)8,24,47.88982,0.00616,83693932,105,109
106,AdAcTdTc4h,AATT4 (ds),(AT)(AT)4,12,47.88201,0.00866,41842696,105,115
107,AdAc9c8d7h,AA987 (ds),(A9)(A8)7,24,47.881,0.00619,83696518,105,115
108,AdAcKcTd9h,AAKT9 (ds),(AK)(AT)9,24,47.88023,0.01073,83701784,105,115
109,AdAcQcJdTd,AAQJT (3s2),(AQ)(AJT),12,47.87653,0.00904,41836535,105,115
110,AdAcKcTh9d,AAKT9 (ds),(AK)(A9)T,24,47.8717,0.00657,83691686,106,115
111,AdAcQcJdTc,AAQJT (3s2),(AQT)(AJ),12,47.87154,0.0082,41841315,105,116
112,AdAcKcQhQd,AAKQQ (ds),(AK)(AQ)Q,24,47.86682,0.00757,83703006,106,117
113,AdAcQhJhJc,AAQJJ (ds),(AJ)A(QJ),24,47.86626,0.01066,83695248,105,117
114,AdAcKhTc9d,AAKT9 (ds),(AT)(A9)K,24,47.86205,0.00823,83686205,106,118
115,AdAcQcJcTd,AAQJT (3s2),(AQJ)(AT),12,47.86173,0.01044,41844876,106,118
116,AdAcQhQcTh,AAQQT (ds),(AQ)A(QT),24,47.84702,0.00936,83686163,111,121
117,AdAcQdQc4h,AAQQ4 (ds),(AQ)(AQ)4,12,47.84033,0.01252,41841379,112,122
118,AdAcKhKcJd,AAKKJ (ds),(AK)(AJ)K,24,47.82957,0.01453,83707906,114,126
119,AdAcJhJc7d,AAJJ7 (ds),(AJ)(A7)J,24,47.82561,0.00985,83688122,116,125
120,AdAcTc7h7d,AAT77 (ds),(AT)(A7)7,24,47.82478,0.01151,83685879,116,126
121,AdAcKhKcQd,AAKKQ (ds),(AK)(AQ)K,24,47.81885,0.01176,83709996,116,128
122,AdAcJhTc9h,AAJT9 (ds),(AT)A(J9),24,47.81257,0.00995,83678370,117,128
123,AdAcQhQcJh,AAQQJ (ds),(AQ)A(QJ),24,47.81249,0.00571,83705993,118,128
124,AdAcJdJc4h,AAJJ4 (ds),(AJ)(AJ)4,12,47.812,0.00755,41834183,117,128
125,AdAc8d8c5h,AA885 (ds),(A8)(A8)5,12,47.80868,0.01375,41841277,117,129
126,AdAcJhTh9c,AAJT9 (ds),(A9)A(JT),24,47.80112,0.00697,83669622,120,129
127,AdAcJc8h8d,AAJ88 (ds),(AJ)(A8)8,24,47.79094,0.01143,83689302,121,131
128,AdAcTh9h9c,AAT99 (ds),(A9)A(T9),24,47.78987,0.01725,83670909,118,134
129,AdAcQhThTc,AAQTT (ds),(AT)A(QT),24,47.7807,0.00913,83676639,125,132
130,AdAcThTc5d,AATT5 (ds),(AT)(A5)T,24,47.77472,0.0096,83665888,127,134
131,AdAc8c7h7d,AA877 (ds),(A8)(A7)7,24,47.76515,0.00964,83706820,127,137
132,AdAcThTc8h,AATT8 (ds),(AT)A(T8),24,47.76102,0.00843,83672632,128,137
133,AdAc7h6d6c,AA766 (ds),(A6)(A6)7,12,47.75447,0.00562,41846499,130,138
134,AdAcQcJhTh,AAQJT (ds),(AQ)A(JT),24,47.75247,0.00746,83668392,130,138
135,AdAcKcThTd,AAKTT (ds),(AK)(AT)T,24,47.74811,0.00552,83687864,131,140
136,AdAcKhKc5d,AAKK5 (ds),(AK)(A5)K,24,47.74587,0.01042,83702380,131,140
137,AdAcQhQc9d,AAQQ9 (ds),(AQ)(A9)Q,24,47.74396,0.0087,83684631,131,140
138,AdAcKcJhJd,AAKJJ (ds),(AK)(AJ)J,24,47.72924,0.01341,83693531,133,145
139,AdAc8d8c6h,AA886 (ds),(A8)(A8)6,12,47.72727,0.00974,41848139,135,144
140,AdAc7h5d5c,AA755 (ds),(A5)(A5)7,12,47.72375,0.01658,41839277,133,147
141,AdAcJcTd5h,AAJT5 (ds),(AJ)(AT)5,24,47.71262,0.00602,83667305,138,146
142,AdAcJh8c7d,AAJ87 (ds),(A8)(A7)J,24,47.70862,0.01217,83691735,138,150
143,AdAc7h7c5d,AA775 (ds),(A7)(A5)7,24,47.7082,0.00828,83691249,138,147
144,AdAcJc8h7d,AAJ87 (ds),(AJ)(A7)8,24,47.70314,0.0114,83691959,138,155
145,AdAcJc8d7h,AAJ87 (ds),(AJ)(A8)7,24,47.69696,0.01123,83692692,140,158
146,AdAcQcJd9h,AAQJ9 (ds),(AQ)(AJ)9,24,47.69346,0.00862,83688987,140,158
147,AdAcQhJc9d,AAQJ9 (ds),(AJ)(A9)Q,24,47.68748,0.008,83686644,142,158
148,AdAcJcTh5d,AAJT5 (ds),(AJ)(A5)T,24,47.68264,0.00558,83667109,144,158
149,AdAcTc9d8d,AAT98 (3s2),(AT)(A98),12,47.68245,0.01326,41838213,142,162
150,AdAcQhQc5d,AAQQ5 (ds),(AQ)(A5)Q,24,47.68222,0.01033,83689441,142,161
151,AdAcJhTc5d,AAJT5 (ds),(AT)(A5)J,24,47.68164,0.00486,83665939,144,158
152,AdAcTc9d8c,AAT98 (3s2),(AT8)(A9),12,47.67975,0.01141,41845708,144,162
153,AdAcQcJh9d,AAQJ9 (ds),(AQ)(A9)J,24,47.6765,0.00768,83688160,144,161
154,AdAcJhJc5d,AAJJ5 (ds),(AJ)(A5)J,24,47.67581,0.01113,83664135,144,163
155,AdAcKhQcJd,AAKQJ (ds),(AQ)(AJ)K,24,47.67455,0.00898,83694006,144,162
156,AdAcKcQhJd,AAKQJ (ds),(AK)(AJ)Q,24,47.6729,0.00861,83695293,145,163
157,AdAcTc9c8d,AAT98 (3s2),(AT9)(A8),12,47.6709,0.01423,41836814,144,165
158,AdAc9h9c7d,AA997 (ds),(A9)(A7)9,24,47.66972,0.01226,83692995,144,165
159,AdAcKcQdJh,AAKQJ (ds),(AK)(AQ)J,24,47.66505,0.00648,83700991,152,164
160,AdAcQhQc8d,AAQQ8 (ds),(AQ)(A8)Q,24,47.66209,0.01025,83690205,147,165
161,AdAc7h7c6d,AA776 (ds),(A7)(A6)7,24,47.65713,0.01068,83701699,152,167
162,AdAcQcJdJc,AAQJJ (3s2),(AQJ)(AJ),12,47.65234,0.0091,41846276,154,167
163,AdAcTh7c6d,AAT76 (ds),(A7)(A6)T,24,47.64234,0.01311,83679077,156,171
164,AdAcQdQcTc,AAQQT (3s2),(AQT)(AQ),12,47.64108,0.01184,41846147,157,171
165,AdAcTc7d6h,AAT76 (ds),(AT)(A7)6,24,47.63776,0.01082,83678740,160,171
166,AdAcTc7h6d,AAT76 (ds),(AT)(A6)7,24,47.6329,0.01029,83682528,161,173
167,AdAcTc8d8c,AAT88 (3s2),(AT8)(A8),12,47.63198,0.01623,41842848,157,180
168,AdAcTh8c6d,AAT86 (ds),(A8)(A6)T,24,47.61809,0.00943,83673407,163,180
169,AdAcTc8h6d,AAT86 (ds),(AT)(A6)8,24,47.61697,0.00803,83682384,163,180
170,AdAcTc8d6h,AAT86 (ds),(AT)(A8)6,24,47.6157,0.00503,83679983,163,180
171,AdAcJcTd8d,AAJT8 (3s2),(AJ)(AT8),12,47.614,0.00836,41842218,163,180
172,AdAcKhJcTh,AAKJT (ds),(AJ)A(KT),24,47.60992,0.00674,83674077,166,180
173,AdAc9h7d7c,AA977 (ds),(A7)(A7)9,12,47.60664,0.01021,41848169,166,182
174,AdAcJcTd8c,AAJT8 (3s2),(AJ8)(AT),12,47.60399,0.0066,41832344,167,180
175,AdAcKhJhTc,AAKJT (ds),(AT)A(KJ),24,47.60227,0.00666,83687340,167,182
176,AdAc6d6c5h,AA665 (ds),(A6)(A6)5,12,47.60174,0.00831,41841071,167,182
177,AdAcQdQcJc,AAQQJ (3s2),(AQJ)(AQ),12,47.60028,0.00738,41850137,167,183
178,AdAcJcTc8d,AAJT8 (3s2),(AJT)(A8),12,47.59958,0.00778,41829167,167,183
179,AdAcQh9d9c,AAQ99 (ds),(A9)(A9)Q,12,47.59902,0.01394,41841250,166,185
180,AdAcKdKc3h,AAKK3 (ds),(AK)(AK)3,12,47.59397,0.01158,41863147,167,185
181,AdAcQcTdTc,AAQTT (3s2),(AQT)(AT),12,47.58327,0.0077,41843115,175,185
182,AdAcTdTc3h,AATT3 (ds),(AT)(AT)3,12,47.58177,0.00978,41831885,173,185
183,AdAcKhQcTd,AAKQT (ds),(AQ)(AT)K,24,47.5771,0.00903,83691892,177,185
184,AdAcKcQhTd,AAKQT (ds),(AK)(AT)Q,24,47.57607,0.00747,83693138,179,185
185,AdAcKcQdTh,AAKQT (ds),(AK)(AQ)T,24,47.57419,0.00873,83690322,179,185
186,AdAcTdTc7c,AATT7 (3s2),(AT7)(AT),12,47.53108,0.00711,41838117,186,189
187,AdAcJcTh9h,AAJT9 (ds),(AJ)A(T9),24,47.53079,0.00744,83675370,186,189
188,AdAcQdQc3h,AAQQ3 (ds),(AQ)(AQ)3,12,47.52537,0.01256,41846314,186,189
189,AdAc6h5d5c,AA655 (ds),(A5)(A5)6,12,47.51121,0.01575,41839671,186,193
190,AdAcJdJc3h,AAJJ3 (ds),(AJ)(AJ)3,12,47.4955,0.00744,41843328,189,193
191,AdAcThTc4d,AATT4 (ds),(AT)(A4)T,24,47.4922,0.00689,83670859,189,193
192,AdAcKhKc4d,AAKK4 (ds),(AK)(A4)K,24,47.4848,0.01007,83709498,189,193
193,AdAcJdJc9c,AAJJ9 (3s2),(AJ9)(AJ),12,47.47454,0.01271,41840240,189,196
194,AdAcJhTh8c,AAJT8 (ds),(A8)A(JT),24,47.45646,0.00591,83654713,193,196
195,AdAcJcTd4h,AAJT4 (ds),(AJ)(AT)4,24,47.4547,0.0068,83674551,193,196
196,AdAcJhTc8h,AAJT8 (ds),(AT)A(J8),24,47.44772,0.00554,83665435,193,197
197,AdAcQhQc4d,AAQQ4 (ds),(AQ)(A4)Q,24,47.43026,0.00997,83692843,196,201
198,AdAcKhKcTh,AAKKT (ds),(AK)A(KT),24,47.42665,0.00778,83698742,197,201
199,AdAcJcTh4d,AAJT4 (ds),(AJ)(A4)T,24,47.42448,0.00539,83670032,197,201
200,AdAc8h8c5d,AA885 (ds),(A8)(A5)8,24,47.41868,0.01235,83681923,197,204
201,AdAcJhTc4d,AAJT4 (ds),(AT)(A4)J,24,47.41474,0.0074,83675426,197,204
202,AdAcJhJc4d,AAJJ4 (ds),(AJ)(A4)J,24,47.40592,0.00642,83673016,200,206
203,AdAcQc9h8d,AAQ98 (ds),(AQ)(A8)9,24,47.3934,0.00971,83692156,200,208
204,AdAc7c6h6d,AA766 (ds),(A7)(A6)6,24,47.39031,0.00989,83691717,200,209
205,AdAcQh9c8d,AAQ98 (ds),(A9)(A8)Q,24,47.38101,0.01176,83682336,202,211
206,AdAcKdKc6h,AAKK6 (ds),(AK)(AK)6,12,47.38074,0.01129,41862495,202,211
207,AdAcQc9d8h,AAQ98 (ds),(AQ)(A9)8,24,47.37389,0.00677,83684910,203,211
208,AdAcQcJd8h,AAQJ8 (ds),(AQ)(AJ)8,24,47.36595,0.01018,83683023,203,214
209,AdAcKdKc7h,AAKK7 (ds),(AK)(AK)7,12,47.3625,0.00983,41869092,204,214
210,AdAc7c5h5d,AA755 (ds),(A7)(A5)5,24,47.35372,0.01214,83682169,205,218
211,AdAcKdKc8h,AAKK8 (ds),(AK)(AK)8,12,47.35127,0.01195,41857991,205,218
212,AdAcQhJc8d,AAQJ8 (ds),(AJ)(A8)Q,24,47.34232,0.01212,83678252,208,219
213,AdAcKdKc9h,AAKK9 (ds),(AK)(AK)9,12,47.33949,0.01562,41867164,208,223
214,AdAcQcJh8d,AAQJ8 (ds),(AQ)(A8)J,24,47.33819,0.01103,83683418,208,219
215,AdAcKhQhQc,AAKQQ (ds),(AQ)A(KQ),24,47.33562,0.00713,83702474,210,219
216,AdAc8h8c6d,AA886 (ds),(A8)(A6)8,24,47.3329,0.00926,83697959,210,219
217,AdAcJhJc9h,AAJJ9 (ds),(AJ)A(J9),24,47.33179,0.01072,83683158,210,223
218,AdAc8h7c6d,AA876 (ds),(A7)(A6)8,24,47.32337,0.01029,83698612,210,229
219,AdAc8c7d6h,AA876 (ds),(A8)(A7)6,24,47.3122,0.01023,83694699,212,233
220,AdAc8c7h6d,AA876 (ds),(A8)(A6)7,24,47.30742,0.00776,83699140,217,233
221,AdAcJdJc8c,AAJJ8 (3s2),(AJ8)(AJ),12,47.30702,0.01011,41835434,216,236
222,AdAc9d9c8c,AA998 (3s2),(A98)(A9),12,47.30642,0.01275,41842902,213,236
223,AdAcKhKcQh,AAKKQ (ds),(AK)A(KQ),24,47.30313,0.00995,83715001,217,236
224,AdAcTc8d5h,AAT85 (ds),(AT)(A8)5,24,47.30099,0.00762,83664829,218,236
225,AdAcTc8h5d,AAT85 (ds),(AT)(A5)8,24,47.29721,0.0089,83666795,218,236
226,AdAcTh8c5d,AAT85 (ds),(A8)(A5)T,24,47.29714,0.00845,83661809,218,236
227,AdAcQdQc6h,AAQQ6 (ds),(AQ)(AQ)6,12,47.29666,0.01066,41851733,218,236
228,AdAcKhKcJh,AAKKJ (ds),(AK)A(KJ),24,47.29604,0.01165,83709943,218,236
229,AdAcQhTc9h,AAQT9 (ds),(AT)A(Q9),24,47.29334,0.01369,83687331,218,236
230,AdAc9d9c5h,AA995 (ds),(A9)(A9)5,12,47.29183,0.0097,41835872,219,236
231,AdAc9d9c6h,AA996 (ds),(A9)(A9)6,12,47.28917,0.01289,41842226,219,236
232,AdAcJdJc6h,AAJJ6 (ds),(AJ)(AJ)6,12,47.28757,0.01123,41845466,219,236
233,AdAcJh7d7c,AAJ77 (ds),(A7)(A7)J,12,47.28671,0.01292,41853996,219,237
234,AdAcQhTh9c,AAQT9 (ds),(A9)A(QT),24,47.28355,0.00853,83680382,221,236
235,AdAcQdQc7h,AAQQ7 (ds),(AQ)(AQ)7,12,47.28064,0.00866,41853679,221,237
236,AdAcQh8d8c,AAQ88 (ds),(A8)(A8)Q,12,47.26891,0.0167,41843039,221,242
237,AdAcTh9h8c,AAT98 (ds),(A8)A(T9),24,47.25266,0.01117,83666322,235,243
238,AdAcKdKc2h,AAKK2 (ds),(AK)(AK)2,12,47.24586,0.01339,41854783,236,246
239,AdAc6h6c5d,AA665 (ds),(A6)(A5)6,24,47.24382,0.01247,83680146,236,249
240,AdAc7d7c4h,AA774 (ds),(A7)(A7)4,12,47.23843,0.01266,41842393,236,249
241,AdAcTh5d5c,AAT55 (ds),(A5)(A5)T,12,47.23277,0.01157,41833654,236,249
242,AdAc8h5d5c,AA855 (ds),(A5)(A5)8,12,47.22969,0.0145,41838113,236,252
243,AdAcTh9c8h,AAT98 (ds),(A9)A(T8),24,47.22926,0.01016,83683938,237,251
244,AdAcTdTc2h,AATT2 (ds),(AT)(AT)2,12,47.22099,0.0058,41840264,238,251
245,AdAcTh7c5d,AAT75 (ds),(A7)(A5)T,24,47.21792,0.00766,83671885,238,252
246,AdAcQc9h9d,AAQ99 (ds),(AQ)(A9)9,24,47.21791,0.01444,83691276,237,252
247,AdAcTc7d5h,AAT75 (ds),(AT)(A7)5,24,47.21642,0.00598,83671862,239,252
248,AdAcTc7h5d,AAT75 (ds),(AT)(A5)7,24,47.21537,0.00888,83675463,238,252
249,AdAcJc9h7d,AAJ97 (ds),(AJ)(A7)9,24,47.21511,0.00916,83694646,238,252
250,AdAc9c7h7d,AA977 (ds),(A9)(A7)7,24,47.20637,0.00626,83695568,242,252
251,AdAcJh9c7d,AAJ97 (ds),(A9)(A7)J,24,47.20171,0.00938,83695993,242,257
252,AdAcJc9d7h,AAJ97 (ds),(AJ)(A9)7,24,47.20018,0.00656,83697656,245,257
253,AdAcKcTd8h,AAKT8 (ds),(AK)(AT)8,24,47.18481,0.00786,83688791,251,264
254,AdAcTh8h8c,AAT88 (ds),(A8)A(T8),24,47.18173,0.01384,83681126,250,270
255,AdAcKhKc5h,AAKK5 (ds),(AK)A(K5),24,47.17971,0.01216,83716760,250,270
256,AdAc8h7c5d,AA875 (ds),(A7)(A5)8,24,47.17951,0.01107,83682468,251,270
257,AdAcThTc3d,AATT3 (ds),(AT)(A3)T,24,47.17755,0.01029,83655942,251,270
258,AdAcKhThTc,AAKTT (ds),(AT)A(KT),24,47.17406,0.0043,83674195,253,269
259,AdAcKhJhJc,AAKJJ (ds),(AJ)A(KJ),24,47.17366,0.01554,83686198,250,272
260,AdAcTc9h6d,AAT96 (ds),(AT)(A6)9,24,47.17277,0.01402,83683968,251,271
261,AdAc8c7h5d,AA875 (ds),(A8)(A5)7,24,47.17108,0.01078,83686855,253,271
262,AdAcQdQc2h,AAQQ2 (ds),(AQ)(AQ)2,12,47.16801,0.00776,41845739,253,271
263,AdAcTc9d6h,AAT96 (ds),(AT)(A9)6,24,47.16764,0.00701,83683378,253,271
