rank,hand,label,notation,combos,equity_pct,std_error_pp,samples,rank_low,rank_high
68,AdAc8h8c7d,AA887 (ds),(A8)(A7)8,24,65.11524,0.00662,163329306,64,70
69,AdAcQcTh8d,AAQT8 (ds),(AQ)(A8)T,24,65.0981,0.00901,163359015,66,75
70,AdAcTdTc9c,AATT9 (3s2),(AT9)(AT),12,65.09786,0.00878,81674536,66,75
71,AdAcTc8d6h,AAT86 (ds),(AT)(A8)6,24,65.08884,0.00747,163331600,69,77
72,AdAcTh8c6d,AAT86 (ds),(A8)(A6)T,24,65.07872,0.00711,163336447,69,78
73,AdAcQhTc8d,AAQT8 (ds),(AT)(A8)Q,24,65.07816,0.00844,163359310,69,79
74,AdAcJh8d8c,AAJ88 (ds),(A8)(A8)J,12,65.07458,0.01091,81663957,69,79
75,AdAcJcTh7d,AAJT7 (ds),(AJ)(A7)T,24,65.07446,0.0117,163327891,69,79
76,AdAcTc8h6d,AAT86 (ds),(AT)(A6)8,24,65.07076,0.00733,163335382,71,79
77,AdAcJhTc7d,AAJT7 (ds),(AT)(A7)J,24,65.06769,0.00957,163323565,71,79
78,AdAcThTc9h,AATT9 (ds),(AT)A(T9),24,65.05945,0.00877,163355679,72,79
79,AdAcTc9d9c,AAT99 (3s2),(AT9)(A9),12,65.04785,0.0133,81666097,73,81
80,AdAcTdTc5h,AATT5 (ds),(AT)(AT)5,12,65.02537,0.00576,81684310,79,85
81,AdAcTh9h9c,AAT99 (ds),(A9)A(T9),24,65.01714,0.01235,163339828,79,89
82,AdAc8d8c5h,AA885 (ds),(A8)(A8)5,12,65.00943,0.00996,81678219,80,89
83,AdAcJhTc9h,AAJT9 (ds),(AT)A(J9),24,65.00711,0.01385,163317186,80,90
84,AdAcJcTdTc,AAJTT (3s2),(AJT)(AT),12,65.0047,0.01026,81668886,80,89
85,AdAcJhTh9c,AAJT9 (ds),(A9)A(JT),24,65.00175,0.01313,163322840,80,91
86,AdAcTc9d8d,AAT98 (3s2),(AT)(A98),12,65.00088,0.01032,81672166,81,90
87,AdAcTc9c8d,AAT98 (3s2),(AT9)(A8),12,64.99632,0.00942,81668331,81,91
88,AdAcTc9d8c,AAT98 (3s2),(AT8)(A9),12,64.99546,0.00957,81675005,81,91
89,AdAcQdQcTh,AAQQT (ds),(AQ)(AQ)T,12,64.98361,0.01417,81682684,81,94
90,AdAcTh9h8c,AAT98 (ds),(A8)A(T9),24,64.97388,0.00933,163340197,85,94
91,AdAc8c7h7d,AA877 (ds),(A8)(A7)7,24,64.97386,0.00846,163342487,87,94
92,AdAcTdTc8c,AATT8 (3s2),(AT8)(AT),12,64.96529,0.00662,81678928,89,94
93,AdAcTh9c8h,AAT98 (ds),(A9)A(T8),24,64.95663,0.00976,163347237,89,95
94,AdAcJc9h9d,AAJ99 (ds),(AJ)(A9)9,24,64.95358,0.01386,163315471,89,97
95,AdAcQdQcJh,AAQQJ (ds),(AQ)(AQ)J,12,64.93713,0.00864,81671789,93,101
96,AdAc8h7c6d,AA876 (ds),(A7)(A6)8,24,64.92955,0.00841,163332396,94,101
97,AdAc8c7d6h,AA876 (ds),(A8)(A7)6,24,64.92184,0.00831,163330271,94,103
98,AdAc8c7h6d,AA876 (ds),(A8)(A6)7,24,64.92112,0.00625,163346351,95,103
99,AdAc8d8c6h,AA886 (ds),(A8)(A8)6,12,64.91966,0.01001,81667984,94,103
100,AdAcQcThTd,AAQTT (ds),(AQ)(AT)T,24,64.91925,0.0081,163365864,95,103
101,AdAc7h5d5c,AA755 (ds),(A5)(A5)7,12,64.91397,0.01215,81672696,95,104
102,AdAcThTc8h,AATT8 (ds),(AT)A(T8),24,64.90698,0.00635,163352281,97,104
103,AdAcJhJcTh,AAJJT (ds),(AJ)A(JT),24,64.90224,0.01254,163309585,96,109
104,AdAcKcJdTh,AAKJT (ds),(AK)(AJ)T,24,64.88384,0.01324,163330735,101,114
105,AdAc7h7c6d,AA776 (ds),(A7)(A6)7,24,64.87529,0.01016,163350648,103,114
106,AdAc6d6c5h,AA665 (ds),(A6)(A6)5,12,64.87457,0.01347,81671697,103,115
107,AdAcKcJhTd,AAKJT (ds),(AK)(AT)J,24,64.87352,0.01188,163329894,103,115
108,AdAcTc7h7d,AAT77 (ds),(AT)(A7)7,24,64.87044,0.00992,163353127,103,115
109,AdAcJcTd9d,AAJT9 (3s2),(AJ)(AT9),12,64.86642,0.01367,81658658,103,117
110,AdAcJcTd5h,AAJT5 (ds),(AJ)(AT)5,24,64.86627,0.01181,163334708,104,116
111,AdAcJcTc9d,AAJT9 (3s2),(AJT)(A9),12,64.85971,0.01299,81664692,104,117
112,AdAcJhJc9d,AAJJ9 (ds),(AJ)(A9)J,24,64.85946,0.01305,163298932,104,117
113,AdAcJcTd9c,AAJT9 (3s2),(AJ9)(AT),12,64.85882,0.01355,81658311,104,120
114,AdAcKhJcTd,AAKJT (ds),(AJ)(AT)K,24,64.85602,0.01335,163331004,104,120
115,AdAcJcTh9h,AAJT9 (ds),(AJ)A(T9),24,64.84053,0.01349,163322286,106,124
116,AdAcTc9h8h,AAT98 (ds),(AT)A(98),24,64.83773,0.00924,163344314,109,123
117,AdAcJhJc8d,AAJJ8 (ds),(AJ)(A8)J,24,64.8316,0.01266,163313634,111,125
118,AdAc7h7c5d,AA775 (ds),(A7)(A5)7,24,64.82575,0.01005,163349509,113,125
119,AdAcJhTh8c,AAJT8 (ds),(A8)A(JT),24,64.82426,0.0115,163325219,113,125
120,AdAc9h7d7c,AA977 (ds),(A7)(A7)9,12,64.82335,0.0115,81665994,113,126
121,AdAc9h9c7d,AA997 (ds),(A9)(A7)9,24,64.81917,0.01111,163326074,115,127
122,AdAcJhTc8h,AAJT8 (ds),(AT)A(J8),24,64.8177,0.01208,163320723,115,127
123,AdAcJcTh5d,AAJT5 (ds),(AJ)(A5)T,24,64.8145,0.01203,163328956,115,127
124,AdAcJdJc7h,AAJJ7 (ds),(AJ)(AJ)7,12,64.80446,0.01294,81661442,117,132
125,AdAcJhTc5d,AAJT5 (ds),(AT)(A5)J,24,64.80031,0.01059,163324969,117,132
126,AdAcThTc6d,AATT6 (ds),(AT)(A6)T,24,64.79582,0.00784,163340452,120,132
127,AdAcTc8d5h,AAT85 (ds),(AT)(A8)5,24,64.7948,0.00721,163359219,121,132
128,AdAcTh8c5d,AAT85 (ds),(A8)(A5)T,24,64.78527,0.00711,163352740,124,135
129,AdAcQhJhTc,AAQJT (ds),(AT)A(QJ),24,64.78461,0.0095,163333536,123,137
130,AdAcQhJcTh,AAQJT (ds),(AJ)A(QT),24,64.78098,0.01004,163343659,124,137
131,AdAcTc8h5d,AAT85 (ds),(AT)(A5)8,24,64.77988,0.00637,163350579,124,137
132,AdAcJdJcTc,AAJJT (3s2),(AJT)(AJ),12,64.77612,0.01237,81659960,124,138
133,AdAc8h7c5d,AA875 (ds),(A7)(A5)8,24,64.76927,0.01032,163338280,128,138
134,AdAc7c6h6d,AA766 (ds),(A7)(A6)6,24,64.76355,0.01114,163334567,128,139
135,AdAcKcTd9h,AAKT9 (ds),(AK)(AT)9,24,64.7634,0.00952,163356552,128,138
136,AdAc8c7h5d,AA875 (ds),(A8)(A5)7,24,64.76109,0.00896,163352987,129,139
137,AdAc8c7d5h,AA875 (ds),(A8)(A7)5,24,64.7577,0.01005,163345971,129,139
138,AdAcKcTh9d,AAKT9 (ds),(AK)(A9)T,24,64.7453,0.01063,163344764,132,140
139,AdAcQcJhJd,AAQJJ (ds),(AQ)(AJ)J,24,64.73531,0.00987,163323696,136,140
140,AdAc9d9c5h,AA995 (ds),(A9)(A9)5,12,64.71169,0.0147,81666255,138,157
141,AdAcTdTc4h,AATT4 (ds),(AT)(AT)4,12,64.7081,0.00753,81675833,140,149
142,AdAcKhTc9d,AAKT9 (ds),(AT)(A9)K,24,64.70468,0.01019,163346483,140,157
143,AdAc6h5d5c,AA655 (ds),(A5)(A5)6,12,64.70378,0.0141,81665526,139,159
144,AdAcQc9h8d,AAQ98 (ds),(AQ)(A8)9,24,64.69971,0.00829,163350357,140,157
145,AdAcQc9d8h,AAQ98 (ds),(AQ)(A9)8,24,64.69578,0.01218,163348931,140,159
146,AdAcJcTd8d,AAJT8 (3s2),(AJ)(AT8),12,64.69283,0.0116,81668323,140,159
147,AdAcJc8d5h,AAJ85 (ds),(AJ)(A8)5,24,64.69215,0.01513,163339152,140,160
148,AdAcTc8d7d,AAT87 (3s2),(AT)(A87),12,64.69072,0.00587,81673912,140,159
149,AdAcTc7d5h,AAT75 (ds),(AT)(A7)5,24,64.68723,0.00955,163354017,140,159
150,AdAcTc8c7d,AAT87 (3s2),(AT8)(A7),12,64.6871,0.00592,81673802,142,159
151,AdAcJcTd8c,AAJT8 (3s2),(AJ8)(AT),12,64.68706,0.01185,81666433,140,160
152,AdAcJcTc8d,AAJT8 (3s2),(AJT)(A8),12,64.68654,0.01109,81668684,140,160
153,AdAcTh7c5d,AAT75 (ds),(A7)(A5)T,24,64.68399,0.00916,163350848,142,160
154,AdAcTc8d7c,AAT87 (3s2),(AT7)(A8),12,64.68388,0.00532,81672263,142,159
155,AdAcJc8h8d,AAJ88 (ds),(AJ)(A8)8,24,64.68291,0.0119,163332593,140,162
156,AdAcTc7h5d,AAT75 (ds),(AT)(A5)7,24,64.68285,0.00805,163358995,142,160
157,AdAcJc8h5d,AAJ85 (ds),(AJ)(A5)8,24,64.68241,0.01561,163331188,140,163
158,AdAcQh9c8d,AAQ98 (ds),(A9)(A8)Q,24,64.67055,0.01054,163349023,145,163
159,AdAcJh8c5d,AAJ85 (ds),(A8)(A5)J,24,64.66471,0.01384,163330673,145,168
160,AdAc9h8c6d,AA986 (ds),(A8)(A6)9,24,64.65915,0.00887,163340268,155,168
161,AdAcTc8d8c,AAT88 (3s2),(AT8)(A8),12,64.65807,0.00711,81674793,157,164
162,AdAcJcTh8h,AAJT8 (ds),(AJ)A(T8),24,64.64989,0.01166,163330191,157,169
163,AdAc9c8d6h,AA986 (ds),(A9)(A8)6,24,64.64789,0.0101,163327097,157,169
164,AdAcTh8h7c,AAT87 (ds),(A7)A(T8),24,64.64243,0.00671,163344472,159,169
165,AdAcTh8c7h,AAT87 (ds),(A8)A(T7),24,64.6388,0.00592,163348985,162,169
166,AdAc9c8h6d,AA986 (ds),(A9)(A6)8,24,64.63758,0.01165,163334312,159,171
167,AdAcJdJc5h,AAJJ5 (ds),(AJ)(AJ)5,12,64.63016,0.01524,81657020,159,177
168,AdAc9d9c6h,AA996 (ds),(A9)(A9)6,12,64.62819,0.01413,81658595,159,177
169,AdAc9d9c8c,AA998 (3s2),(A98)(A9),12,64.62108,0.01227,81664116,162,179
170,AdAcTc9d6h,AAT96 (ds),(AT)(A9)6,24,64.61269,0.00948,163331497,166,181
171,AdAc8h8c5d,AA885 (ds),(A8)(A5)8,24,64.61029,0.0096,163348960,166,181
172,AdAcTh6d6c,AAT66 (ds),(A6)(A6)T,12,64.60444,0.01068,81668396,167,183
173,AdAcTh8h8c,AAT88 (ds),(A8)A(T8),24,64.60341,0.00778,163342288,167,182
174,AdAcTc9h6d,AAT96 (ds),(AT)(A6)9,24,64.60285,0.00862,163345476,167,183
175,AdAc9h8c5d,AA985 (ds),(A8)(A5)9,24,64.59901,0.01033,163347908,167,183
176,AdAcThTc5d,AATT5 (ds),(AT)(A5)T,24,64.5979,0.00679,163362460,167,183
177,AdAcTh9c6d,AAT96 (ds),(A9)(A6)T,24,64.59505,0.00952,163338211,167,183
178,AdAc9c8d5h,AA985 (ds),(A9)(A8)5,24,64.59079,0.01185,163344663,169,185
179,AdAc8h6d6c,AA866 (ds),(A6)(A6)8,12,64.58699,0.01425,81669666,169,189
180,AdAcJcTd4h,AAJT4 (ds),(AJ)(AT)4,24,64.58587,0.0118,163323103,170,189
181,AdAc9c8h5d,AA985 (ds),(A9)(A5)8,24,64.58288,0.01317,163340547,170,191
182,AdAcQcJhTh,AAQJT (ds),(AQ)A(JT),24,64.58184,0.00973,163338235,172,189
183,AdAc9h7c6d,AA976 (ds),(A7)(A6)9,24,64.57914,0.00887,163333735,174,189
184,AdAc9c7d6h,AA976 (ds),(A9)(A7)6,24,64.56443,0.00982,163321436,178,194
185,AdAc8h5d5c,AA855 (ds),(A5)(A5)8,12,64.55999,0.01241,81674421,178,195
186,AdAc9c7h6d,AA976 (ds),(A9)(A6)7,24,64.55801,0.01019,163343018,179,195
187,AdAcQhQcTd,AAQQT (ds),(AQ)(AT)Q,24,64.55729,0.01194,163366278,178,196
188,AdAcJc9d7h,AAJ97 (ds),(AJ)(A9)7,24,64.55513,0.01216,163326413,179,196
189,AdAcJc9h7d,AAJ97 (ds),(AJ)(A7)9,24,64.55163,0.01269,163319256,179,197
190,AdAcJc7h5d,AAJ75 (ds),(AJ)(A5)7,24,64.55064,0.00993,163332876,184,196
191,AdAcJcTh4d,AAJT4 (ds),(AJ)(A4)T,24,64.54897,0.0146,163319145,179,197
192,AdAcJc7d5h,AAJ75 (ds),(AJ)(A7)5,24,64.54896,0.01032,163327483,184,197
193,AdAcJh9c7d,AAJ97 (ds),(A9)(A7)J,24,64.53699,0.01306,163311092,184,199
194,AdAcJhTc4d,AAJT4 (ds),(AT)(A4)J,24,64.53371,0.01223,163318828,184,199
195,AdAc7c5h5d,AA755 (ds),(A7)(A5)5,24,64.52997,0.01331,163340082,185,199
196,AdAcJh7c5d,AAJ75 (ds),(A7)(A5)J,24,64.52829,0.00977,163318988,187,199
197,AdAcQhQcJd,AAQQJ (ds),(AQ)(AJ)Q,24,64.52302,0.00898,163352193,191,199
198,AdAc8h8c6d,AA886 (ds),(A8)(A6)8,24,64.51272,0.01067,163338756,193,203
199,AdAc6h6c5d,AA665 (ds),(A6)(A5)6,24,64.51157,0.01358,163331852,193,203
200,AdAcTc8h4d,AAT84 (ds),(AT)(A4)8,24,64.49019,0.01003,163342515,198,207
201,AdAcTc8d4h,AAT84 (ds),(AT)(A8)4,24,64.48793,0.00823,163346509,198,207
202,AdAcQcJd9h,AAQJ9 (ds),(AQ)(AJ)9,24,64.4879,0.0108,163330606,198,207
203,AdAcTh8c4d,AAT84 (ds),(A8)(A4)T,24,64.48721,0.01117,163341842,198,208
204,AdAcQhTc9h,AAQT9 (ds),(AT)A(Q9),24,64.47811,0.00955,163356013,200,208
205,AdAcQcJh9d,AAQJ9 (ds),(AQ)(A9)J,24,64.46985,0.01068,163327584,200,211
206,AdAcQhTh9c,AAQT9 (ds),(A9)A(QT),24,64.46971,0.00981,163357636,200,211
207,AdAcQhJc9d,AAQJ9 (ds),(AJ)(A9)Q,24,64.46287,0.01224,163328109,200,214
208,AdAc9h9c8h,AA998 (ds),(A9)A(98),24,64.45689,0.01097,163333546,203,216
209,AdAcTdTc7c,AATT7 (3s2),(AT7)(AT),12,64.44854,0.00759,81676191,205,216
210,AdAcJh7d7c,AAJ77 (ds),(A7)(A7)J,12,64.44298,0.01477,81660891,204,221
211,AdAc7d7c4h,AA774 (ds),(A7)(A7)4,12,64.44127,0.01272,81667979,205,220
212,AdAcQcJdTd,AAQJT (3s2),(AQ)(AJT),12,64.43868,0.0102,81673557,207,219
213,AdAcQcJdTc,AAQJT (3s2),(AQT)(AJ),12,64.43514,0.00999,81674924,207,221
214,AdAcQh9d9c,AAQ99 (ds),(A9)(A9)Q,12,64.43365,0.01454,81668999,207,223
215,AdAcQcJcTd,AAQJT (3s2),(AQJ)(AT),12,64.43126,0.00985,81670134,208,221
216,AdAcTh5d5c,AAT55 (ds),(A5)(A5)T,12,64.42635,0.01191,81675509,208,223
217,AdAc9c7h7d,AA977 (ds),(A9)(A7)7,24,64.42013,0.01177,163339152,210,223
218,AdAcKhTdTc,AAKTT (ds),(AT)(AT)K,12,64.41869,0.01018,81679938,210,223
219,AdAc9c8d8c,AA988 (3s2),(A98)(A8),12,64.41845,0.01001,81667904,210,223
220,AdAcTc8h7h,AAT87 (ds),(AT)A(87),24,64.4159,0.00467,163353806,213,223
221,AdAc7h6c5d,AA765 (ds),(A6)(A5)7,24,64.40838,0.00966,163350110,213,225
222,AdAcTdTc3h,AATT3 (ds),(AT)(AT)3,12,64.40491,0.0048,81681730,216,224
223,AdAc7c6h5d,AA765 (ds),(A7)(A5)6,24,64.40076,0.01108,163333118,216,225
224,AdAc7c6d5h,AA765 (ds),(A7)(A6)5,24,64.38727,0.01089,163343988,221,229
225,AdAcThTc7h,AATT7 (ds),(AT)A(T7),24,64.3842,0.00729,163358990,223,229
226,AdAcTc7h4d,AAT74 (ds),(AT)(A4)7,24,64.3695,0.01067,163353533,224,234
227,AdAcQdQc5h,AAQQ5 (ds),(AQ)(AQ)5,12,64.36452,0.01103,81685717,224,234
228,AdAcTh7c4d,AAT74 (ds),(A7)(A4)T,24,64.36242,0.01377,163344634,224,237
229,AdAcTc7d4h,AAT74 (ds),(AT)(A7)4,24,64.35735,0.01199,163341196,224,237
230,AdAcJhJc7d,AAJJ7 (ds),(AJ)(A7)J,24,64.35212,0.01246,163307570,226,239
231,AdAcJdJc4h,AAJJ4 (ds),(AJ)(AJ)4,12,64.35006,0.01461,81650912,226,240
232,AdAcJh9h8c,AAJ98 (ds),(A8)A(J9),24,64.34632,0.01706,163314947,226,244
233,AdAcQhThTc,AAQTT (ds),(AT)A(QT),24,64.34468,0.00817,163370066,226,239
234,AdAcQdQc8h,AAQQ8 (ds),(AQ)(AQ)8,12,64.34085,0.01319,81680191,226,242
235,AdAcQcJd8h,AAQJ8 (ds),(AQ)(AJ)8,24,64.33451,0.00955,163339866,228,244
236,AdAcTc9d5h,AAT95 (ds),(AT)(A9)5,24,64.33334,0.0096,163349967,228,244
237,AdAcJh9c8h,AAJ98 (ds),(A9)A(J8),24,64.33223,0.01637,163318301,226,246
238,AdAc9h7c5d,AA975 (ds),(A7)(A5)9,24,64.32322,0.00845,163337721,230,245
239,AdAc6c5h5d,AA655 (ds),(A6)(A5)5,24,64.3212,0.014,163342772,229,246
240,AdAcTc9h5d,AAT95 (ds),(AT)(A5)9,24,64.32055,0.00712,163353275,234,245
241,AdAcTh9c5d,AAT95 (ds),(A9)(A5)T,24,64.31409,0.00944,163344875,234,246
242,AdAc9c7d5h,AA975 (ds),(A9)(A7)5,24,64.3101,0.01088,163335035,234,247
243,AdAc9c7h5d,AA975 (ds),(A9)(A5)7,24,64.30723,0.00982,163344930,235,248
244,AdAc9h9c5d,AA995 (ds),(A9)(A5)9,24,64.30603,0.01245,163336046,234,248
245,AdAcQdQc9h,AAQQ9 (ds),(AQ)(AQ)9,12,64.30164,0.01063,81675375,237,248
246,AdAcThTc4d,AATT4 (ds),(AT)(A4)T,24,64.29861,0.00679,163351711,241,248
247,AdAcQcJh8d,AAQJ8 (ds),(AQ)(A8)J,24,64.28634,0.00719,163338663,242,251
248,AdAcQhJc8d,AAQJ8 (ds),(AJ)(A8)Q,24,64.28027,0.00987,163345643,243,252
249,AdAcQc8d7h,AAQ87 (ds),(AQ)(A8)7,24,64.27252,0.00854,163363084,247,253
250,AdAcQh8d8c,AAQ88 (ds),(A8)(A8)Q,12,64.26819,0.00899,81680825,247,253
251,AdAcQc8h7d,AAQ87 (ds),(AQ)(A7)8,24,64.26509,0.01003,163351860,247,253
252,AdAcJcTd3h,AAJT3 (ds),(AJ)(AT)3,24,64.25408,0.00983,163333250,248,257
253,AdAc9h8h8c,AA988 (ds),(A8)A(98),24,64.25055,0.00943,163337678,249,258
254,AdAcQh8c7d,AAQ87 (ds),(A8)(A7)Q,24,64.23779,0.00866,163354792,252,263
255,AdAcJcTh3d,AAJT3 (ds),(AJ)(A3)T,24,64.22773,0.01019,163323597,252,273
256,AdAcKhJcTh,AAKJT (ds),(AJ)A(KT),24,64.22631,0.01302,163329454,252,274
257,AdAcKhJhTc,AAKJT (ds),(AT)A(KJ),24,64.22373,0.01449,163331253,252,277
258,AdAcJc9d5h,AAJ95 (ds),(AJ)(A9)5,24,64.21877,0.01448,163319345,253,277
259,AdAc9h9c6d,AA996 (ds),(A9)(A6)9,24,64.2173,0.0127,163333089,254,277
260,AdAcTc6h6d,AAT66 (ds),(AT)(A6)6,24,64.21683,0.01123,163328954,254,277
261,AdAcKcTd8h,AAKT8 (ds),(AK)(AT)8,24,64.21657,0.00854,163353630,254,277
262,AdAcJhTc3d,AAJT3 (ds),(AT)(A3)J,24,64.21525,0.00949,163322992,254,277
263,AdAcJc9d8d,AAJ98 (3s2),(AJ)(A98),12,64.21416,0.01651,81659999,253,282
264,AdAc8d8c7c,AA887 (3s2),(A87)(A8),12,64.21115,0.00583,81670315,255,277
265,AdAcJc9h5d,AAJ95 (ds),(AJ)(A5)9,24,64.20943,0.01399,163322638,254,282
